^SP500-60
"Sep 12, 2022",269.68,271.58,269.53,271.13,271.13,"50,298,500",^SP500-60
"Sep 09, 2022",267.03,269.88,265.92,268.83,268.83,"62,729,700",^SP500-60
"Sep 08, 2022",263.82,267.00,263.44,266.34,266.34,"61,427,000",^SP500-60
"Sep 07, 2022",261.49,266.19,260.84,265.79,265.79,"53,731,400",^SP500-60
"Sep 06, 2022",259.30,262.01,258.05,260.78,260.78,"56,026,600",^SP500-60
"Sep 02, 2022",265.22,265.28,257.58,258.16,258.16,"54,782,200",^SP500-60
"Sep 01, 2022",260.28,262.60,257.92,262.56,262.56,"61,956,900",^SP500-60
"Aug 31, 2022",264.28,265.47,261.13,261.64,261.64,"77,121,300",^SP500-60
"Aug 30, 2022",266.88,267.41,261.88,262.55,262.55,"45,644,500",^SP500-60
"Aug 29, 2022",266.87,269.15,265.86,266.42,266.42,"52,053,400",^SP500-60
"Aug 26, 2022",275.56,275.56,268.70,268.76,268.76,"48,448,700",^SP500-60
"Aug 25, 2022",273.05,275.79,271.84,275.76,275.76,"45,537,300",^SP500-60
"Aug 24, 2022",270.16,273.10,270.08,271.53,271.53,"50,498,700",^SP500-60
"Aug 23, 2022",272.97,273.04,268.58,269.61,269.61,"53,274,900",^SP500-60
"Aug 22, 2022",277.12,277.29,273.47,273.59,273.59,"50,765,600",^SP500-60
"Aug 19, 2022",281.37,281.79,278.66,279.45,279.45,"66,433,200",^SP500-60
"Aug 18, 2022",284.76,284.94,280.76,282.17,282.17,"45,611,300",^SP500-60
"Aug 17, 2022",282.72,285.89,282.28,284.29,284.29,"47,650,900",^SP500-60
"Aug 16, 2022",284.73,286.64,284.29,285.13,285.13,"54,240,700",^SP500-60
"Aug 15, 2022",284.94,287.00,284.07,286.33,286.33,"45,759,600",^SP500-60
"Aug 12, 2022",282.01,285.14,281.70,284.97,284.97,"47,196,300",^SP500-60
"Aug 11, 2022",282.52,283.54,279.38,280.16,280.16,"51,601,800",^SP500-60
"Aug 10, 2022",281.14,282.05,279.30,281.71,281.71,"57,422,300",^SP500-60
"Aug 09, 2022",275.94,277.73,275.34,277.71,277.71,"57,883,700",^SP500-60
"Aug 08, 2022",276.55,278.26,274.32,275.68,275.68,"50,183,100",^SP500-60
"Aug 05, 2022",270.71,273.85,269.85,273.75,273.75,"52,332,600",^SP500-60
"Aug 04, 2022",273.01,273.87,271.19,272.89,272.89,"61,532,100",^SP500-60
"Aug 03, 2022",273.01,275.11,272.50,272.55,272.55,"70,311,100",^SP500-60
"Aug 02, 2022",274.91,275.87,271.26,271.44,271.44,"71,356,000",^SP500-60
"Aug 01, 2022",276.41,276.85,274.07,275.02,275.02,"57,354,900",^SP500-60
"Jul 29, 2022",276.45,278.78,275.40,277.49,277.49,"98,938,400",^SP500-60
"Jul 28, 2022",269.10,276.89,269.10,276.66,276.66,"67,608,700",^SP500-60
"Jul 27, 2022",265.63,267.25,263.71,266.79,266.79,"58,681,100",^SP500-60
"Jul 26, 2022",264.84,266.97,264.34,265.34,265.34,"55,341,300",^SP500-60
"Jul 25, 2022",264.73,266.30,263.41,264.80,264.80,"53,081,700",^SP500-60
"Jul 22, 2022",264.20,266.01,262.59,264.62,264.62,"47,987,500",^SP500-60
"Jul 21, 2022",259.71,262.55,258.21,262.55,262.55,"52,226,300",^SP500-60
"Jul 20, 2022",261.47,263.52,259.05,259.92,259.92,"56,282,900",^SP500-60
"Jul 19, 2022",256.72,261.42,256.24,261.31,261.31,"62,289,400",^SP500-60
"Jul 18, 2022",258.38,258.44,253.29,254.10,254.10,"54,122,400",^SP500-60
"Jul 15, 2022",255.91,258.21,254.52,256.87,256.87,"73,999,600",^SP500-60
"Jul 14, 2022",250.72,253.74,250.72,252.58,252.58,"68,283,200",^SP500-60
"Jul 13, 2022",253.34,257.13,252.09,255.13,255.13,"51,569,400",^SP500-60
"Jul 12, 2022",256.59,259.29,254.78,256.53,256.53,"51,874,700",^SP500-60
"Jul 11, 2022",257.25,258.87,255.66,258.04,258.04,"43,894,200",^SP500-60
"Jul 08, 2022",258.66,259.83,256.87,258.02,258.02,"47,149,200",^SP500-60
"Jul 07, 2022",260.34,262.03,258.48,259.45,259.45,"54,594,500",^SP500-60
"Jul 06, 2022",260.49,262.52,258.61,259.28,259.28,"57,472,100",^SP500-60
"Jul 05, 2022",257.95,259.25,253.15,259.25,259.25,"61,746,600",^SP500-60
"Jul 01, 2022",255.21,261.07,255.21,260.53,260.53,"56,508,800",^SP500-60
"Jun 30, 2022",254.35,258.93,252.60,255.77,255.77,"84,171,400",^SP500-60
"Jun 29, 2022",255.31,256.22,252.28,255.69,255.69,"66,588,200",^SP500-60
"Jun 28, 2022",262.88,264.35,257.19,257.65,257.65,"63,082,100",^SP500-60
"Jun 27, 2022",261.49,264.38,260.05,261.28,261.28,"72,917,100",^SP500-60
"Jun 24, 2022",257.88,262.23,257.72,261.97,261.97,"109,054,400",^SP500-60
"Jun 23, 2022",252.80,257.36,252.80,256.67,256.67,"79,546,600",^SP500-60
"Jun 22, 2022",245.21,255.09,245.21,251.62,251.62,"93,511,600",^SP500-60
"Jun 21, 2022",245.78,249.76,245.54,247.79,247.79,"96,731,300",^SP500-60
"Jun 17, 2022",242.60,246.64,241.25,243.21,243.21,"209,817,700",^SP500-60
"Jun 16, 2022",242.27,244.57,240.64,241.66,241.66,"98,590,600",^SP500-60
"Jun 15, 2022",244.59,251.27,244.09,247.99,247.99,"106,771,700",^SP500-60
"Jun 14, 2022",244.56,245.54,240.77,242.34,242.34,"89,489,000",^SP500-60
"Jun 13, 2022",250.61,251.30,243.76,244.81,244.81,"113,399,400",^SP500-60
"Jun 10, 2022",259.86,260.35,257.04,257.10,257.10,"84,578,800",^SP500-60
"Jun 09, 2022",268.16,270.62,263.39,263.42,263.42,"65,263,500",^SP500-60
"Jun 08, 2022",274.23,274.91,268.93,269.59,269.59,"60,506,100",^SP500-60
"Jun 07, 2022",272.03,276.47,269.97,276.31,276.31,"56,369,100",^SP500-60
"Jun 06, 2022",276.04,276.11,272.44,273.16,273.16,"55,432,800",^SP500-60
"Jun 03, 2022",275.38,276.86,273.44,273.96,273.96,"54,383,400",^SP500-60
"Jun 02, 2022",271.47,277.55,268.13,277.41,277.41,"54,953,300",^SP500-60
"Jun 01, 2022",276.98,277.02,270.49,273.40,273.40,"60,817,400",^SP500-60
"May 31, 2022",277.54,278.31,274.86,276.44,276.44,"127,586,000",^SP500-60
"May 27, 2022",273.91,280.24,273.88,280.20,280.20,"56,788,300",^SP500-60
"May 26, 2022",274.26,275.69,271.96,272.51,272.51,"61,332,200",^SP500-60
"May 25, 2022",270.15,273.63,269.54,272.78,272.78,"67,154,600",^SP500-60
"May 24, 2022",267.48,271.56,263.44,271.25,271.25,"70,591,300",^SP500-60
"May 23, 2022",267.39,268.75,263.34,268.02,268.02,"64,697,900",^SP500-60
"May 20, 2022",264.49,265.23,260.72,264.80,264.80,"81,569,500",^SP500-60
