Date,Ticker,Open,Close,Volume,Intraday Low,Intraday High,Bid,Ask
2023-06-07,ABT,102.42,101.66,6011370,101.25,102.49,100.43,101.53
2023-06-07,ATVI,80.88,80.50,5496448,79.53,80.80,80.48,80.74
2023-06-07,ADM,72.22,73.36,3023818,71.64,74.15,72.90,73.80
2023-06-07,MMM,98.72,101.00,3105198,97.60,101.16,100.50,101.01
2023-06-07,AES,20.39,20.68,14685137,20.04,20.70,20.28,20.66
2023-06-07,ADBE,434.56,418.32,4770079,417.74,436.81,418.32,420.00
2023-06-07,AAP,66.62,65.54,3557957,65.35,66.69,65.46,65.79
2023-06-07,AFL,67.73,68.40,1852932,67.44,68.62,67.70,69.20
2023-06-07,ACN,309.48,311.03,2433195,307.16,312.00,310.41,311.40
2023-06-07,ADP,216.25,216.47,1652210,214.71,216.63,214.88,217.60
2023-06-07,ABBV,134.90,136.50,4557530,134.26,137.06,136.59,137.23
2023-06-07,APD,276.80,282.42,696496,274.47,282.80,276.14,282.09
2023-06-07,A,117.17,116.59,3643092,115.14,117.36,116.00,119.47
2023-06-07,ALB,213.91,218.82,1915656,213.26,219.14,218.10,218.55
2023-06-07,AOS,68.70,70.08,622253,68.35,70.15,69.97,71.00
2023-06-07,AKAM,93.55,92.88,1145520,92.77,93.88,91.63,94.08
2023-06-07,ALK,47.74,48.36,1171986,47.49,48.41,48.30,48.49
2023-06-07,LNT,52.49,53.40,1638991,52.09,53.63,52.46,54.29
2023-06-07,ALGN,306.07,301.73,533800,300.77,311.74,294.90,306.00
2023-06-07,ARE,119.13,121.79,1137594,117.50,122.48,121.01,121.74
2023-06-07,ALL,110.28,112.22,1281941,109.66,112.61,110.31,114.09
2023-06-07,AMCR,10.03,10.11,6255505,9.97,10.14,9.90,10.17
2023-06-07,AMZN,127.01,121.23,90859707,120.63,127.36,121.35,121.42
2023-06-07,MO,44.72,45.10,8736001,44.62,45.30,45.11,45.24
2023-06-07,GOOG,127.57,122.94,31223429,122.63,129.55,122.95,122.96
2023-06-07,AMD,124.03,117.83,80873722,117.07,125.34,117.89,117.67
2023-06-07,ALLE,110.15,113.08,690521,110.06,113.76,111.62,114.91
2023-06-07,AEE,81.48,83.59,1356747,81.07,83.67,81.41,83.79
2023-06-07,AEP,83.62,84.58,2621012,82.96,84.80,84.48,85.50
2023-06-07,AAL,15.00,15.16,19523719,14.90,15.27,15.16,15.19
2023-06-07,AMT,190.00,190.93,1822854,189.03,193.69,190.41,191.91
2023-06-07,AIG,56.19,56.73,3579979,55.52,57.01,56.96,57.18
2023-06-07,AXP,173.65,171.55,2788450,170.70,173.65,171.25,171.54
2023-06-07,GOOGL,126.97,122.50,48491406,122.12,129.04,122.43,122.50
2023-06-07,AMP,313.52,317.14,497505,312.06,318.96,309.06,318.21
2023-06-07,ABC,174.10,173.58,1049701,173.02,175.41,173.99,176.66
2023-06-07,AME,149.64,151.13,892429,148.85,151.52,149.80,155.78
2023-06-07,AMGN,220.76,221.25,2403901,219.73,221.85,220.00,221.25
2023-06-07,AON,312.08,312.27,723445,309.27,313.60,305.88,318.68
2023-06-07,ADI,178.27,180.37,3653659,178.27,183.31,179.76,180.40
2023-06-07,APA,33.55,34.40,5361211,33.51,34.90,34.45,34.39
2023-06-07,APH,77.72,78.76,2309247,77.55,78.90,78.87,80.06
2023-06-07,AWK,144.26,147.08,730883,142.97,147.21,146.98,148.90
2023-06-07,AAPL,178.44,177.82,59399183,177.33,181.21,177.95,177.77
2023-06-07,AMAT,135.27,135.01,4597317,133.58,137.04,135.22,135.00
2023-06-07,APTV,95.34,96.09,3227700,94.96,96.40,91.90,98.60
