Date,Ticker,Open,Close,Volume,Intraday Low,Intraday High,Bid,Ask
2023-06-01,AOS,64.17,64.58,1315187,63.94,64.92,63.50,66.00
2023-06-01,MMM,93.47,94.28,3310374,92.38,94.58,94.30,94.40
2023-06-01,ACN,305.73,305.20,2271417,300.09,306.09,304.91,305.97
2023-06-01,ATVI,80.25,80.20,8124176,80.00,81.22,80.10,80.17
2023-06-01,ADM,70.97,70.55,2553745,69.92,71.04,70.00,71.80
2023-06-01,ABT,101.91,102.82,4324173,100.91,102.90,101.06,102.72
2023-06-01,ABBV,135.26,133.44,11815705,131.10,135.26,133.30,133.56
2023-06-01,ADBE,412.29,426.75,4440329,412.29,430.60,426.91,427.13
2023-06-01,ADP,210.39,211.81,1807849,208.66,212.17,211.55,212.26
2023-06-01,AAP,71.77,68.03,9431833,67.80,71.96,67.85,67.94
2023-06-01,AES,19.88,19.88,4545991,19.69,20.11,19.25,19.85
2023-06-01,A,116.97,116.26,3324072,115.00,117.64,115.00,116.31
2023-06-01,AFL,64.67,64.69,2465335,64.30,64.91,64.48,65.70
2023-06-01,APD,267.70,273.17,757872,267.28,274.38,269.58,273.31
2023-06-01,ALB,193.32,195.54,1594304,191.65,197.63,195.08,196.75
2023-06-01,ALK,45.09,44.84,988159,44.36,45.30,44.66,45.09
2023-06-01,AKAM,91.89,91.45,1290387,91.29,92.09,91.27,91.61
2023-06-01,ARE,112.58,112.37,733803,110.88,113.00,112.10,113.28
2023-06-01,ALGN,283.65,297.20,1103503,282.29,298.64,297.23,298.80
2023-06-01,LNT,51.70,50.91,2482795,50.28,51.70,50.91,50.92
2023-06-01,ALLE,104.42,104.76,611964,103.55,105.37,104.41,105.29
2023-06-01,ALL,108.20,109.20,1560858,106.32,109.95,108.74,110.79
2023-06-01,GOOGL,122.82,123.72,30521482,122.62,124.42,123.65,123.60
2023-06-01,MO,44.63,44.58,8747222,44.37,44.93,44.66,44.70
2023-06-01,GOOG,123.50,124.37,24329583,123.30,125.04,124.31,124.30
2023-06-01,AMZN,120.69,122.77,51183335,119.93,123.49,123.13,123.12
2023-06-01,AMCR,9.69,9.72,9364452,9.61,9.77,9.65,9.80
2023-06-01,AMD,117.29,119.47,64117353,116.60,121.28,119.77,119.80
2023-06-01,AEP,83.34,82.02,2854999,81.46,83.40,81.90,82.12
2023-06-01,AEE,81.15,80.36,1550635,79.93,81.21,79.22,80.43
2023-06-01,AIG,53.27,53.74,3799714,53.07,53.89,53.74,54.50
2023-06-01,AXP,159.06,162.72,4075962,158.23,163.99,162.76,163.59
2023-06-01,AWK,144.45,143.57,1079253,142.23,144.51,140.00,143.56
2023-06-01,AAL,14.87,14.70,21155890,14.61,14.88,14.71,14.74
2023-06-01,AMT,184.19,187.01,2453673,184.15,188.82,187.00,187.67
2023-06-01,AMP,300.23,303.73,511926,299.54,305.14,298.59,309.90
2023-06-01,ABC,170.57,172.59,1502029,170.18,173.27,172.06,172.94
2023-06-01,AME,145.63,146.95,713130,144.67,146.95,146.40,146.75
2023-06-01,AMGN,219.96,214.27,4699939,211.73,220.60,214.12,214.48
2023-06-01,ADI,179.22,180.41,4116764,176.70,182.20,180.18,180.56
2023-06-01,APH,75.58,75.82,3340411,74.47,75.91,75.72,75.78
2023-06-01,ANSS,320.63,323.24,440933,318.40,325.86,318.37,328.72
2023-06-01,AON,309.48,312.03,872377,308.10,313.05,124.72,322.22
2023-06-01,APA,32.06,32.04,4730592,31.50,32.44,32.07,32.30
2023-06-01,AAPL,177.70,180.09,65573428,176.93,180.12,180.50,180.46
2023-06-01,AMAT,133.73,134.83,5002847,131.69,136.19,134.50,135.11
2023-06-01,APTV,88.99,90.21,2027811,88.07,90.87,88.08,90.16
2023-06-01,ACGL,69.52,69.67,2120610,69.05,69.94,69.68,71.60
2023-06-01,ANET,165.80,166.68,3619870,164.73,167.77,166.70,166.38
2023-06-01,AIZ,120.84,120.90,259500,119.70,121.19,48.16,120.55
2023-06-01,AJG,200.39,202.13,830709,198.52,202.20,202.03,210.31
2023-06-01,ATO,115.11,112.07,1353625,110.79,115.20,109.42,111.85
2023-06-01,T,15.75,15.81,28624940,15.62,15.87,15.81,15.82
2023-06-01,ADSK,199.21,203.30,1539607,197.05,205.39,198.00,203.73
2023-06-01,AVB,173.89,176.69,735413,172.07,177.04,176.33,177.10
2023-06-01,AZO,2386.21,2373.58,258719,2360.00,2406.62,2331.67,2412.98
2023-06-01,AVY,161.53,159.24,748251,158.93,161.95,155.03,159.53
2023-06-01,AXON,191.59,192.14,1291972,190.51,195.34,192.14,192.61
2023-06-01,BKR,27.25,28.61,7824235,27.20,28.76,28.55,28.95
2023-06-01,BALL,51.20,51.63,1836640,50.82,51.87,51.60,51.90
2023-06-01,BAC,27.76,27.78,57130785,27.34,27.98,27.82,27.85
2023-06-01,BBWI,35.00,36.15,3262928,34.55,36.33,35.87,36.37
2023-06-01,BAX,40.57,41.23,3400031,40.22,41.33,40.55,41.80
2023-06-01,BDX,243.73,248.11,1946443,243.08,248.56,247.71,247.55
2023-06-01,BRK-B,321.42,323.12,3277995,319.53,323.22,323.54,323.57
2023-06-01,BIO,374.25,371.36,297318,369.67,377.99,366.67,390.38
2023-06-01,WRB,55.71,56.91,1408846,55.50,56.93,57.00,58.58
2023-06-01,BBY,72.34,72.90,2201615,70.39,73.20,71.50,73.30
2023-06-01,TECH,81.91,81.69,771919,81.17,82.10,62.91,88.00
2023-06-01,BIIB,301.02,302.41,997382,300.19,308.25,297.73,307.51
2023-06-01,BLK,663.57,668.84,542713,660.37,671.45,663.20,668.19
2023-06-01,BK,40.53,41.25,6253434,40.30,41.53,41.23,42.00
2023-06-01,BKNG,2503.12,2550.00,318232,2500.35,2567.70,2550.51,2628.00
2023-06-01,BA,206.46,207.96,5094096,206.00,210.23,208.00,208.22
2023-06-01,BWA,44.78,45.27,2900327,44.39,45.69,44.35,45.87
2023-06-01,BSX,51.30,51.50,8327463,50.98,51.85,51.56,51.57
2023-06-01,BXP,48.67,48.05,1445072,47.58,49.05,47.40,51.40
