Date,Ticker,Open,Close,Volume,Intraday Low,Intraday High,Bid,Ask
2023-05-31,AOS,66.23,63.94,3586323,63.88,66.53,0.00,0.00
2023-05-31,ACN,304.68,305.92,4606089,303.00,310.35,0.00,0.00
2023-05-31,ABT,101.50,102.00,5747555,100.38,102.27,0.00,0.00
2023-05-31,ATVI,80.10,80.20,7392975,79.68,80.81,80.16,80.60
2023-05-31,ABBV,136.62,137.96,12318302,135.77,138.71,0.00,0.00
2023-05-31,ADM,70.95,70.65,4554837,70.34,71.38,0.00,0.00
2023-05-31,MMM,95.00,93.31,6026609,93.19,95.77,0.00,0.00
2023-05-31,ADBE,413.90,417.79,4644554,410.70,421.30,412.30,413.13
2023-05-31,ADP,210.45,208.99,5317893,206.17,210.51,205.67,209.50
2023-05-31,AAP,79.23,72.89,21700748,72.60,80.81,0.00,0.00
2023-05-31,AES,19.82,19.74,6126777,19.52,19.95,0.00,0.00
2023-05-31,AFL,64.99,64.21,3533307,64.10,65.16,0.00,0.00
2023-05-31,APD,273.36,269.14,1074804,269.07,273.89,0.00,0.00
2023-05-31,A,116.99,115.67,3155914,114.79,117.15,0.00,0.00
2023-05-31,ALB,199.93,193.53,2523310,192.43,200.97,0.00,0.00
2023-05-31,AKAM,91.55,92.12,2403611,91.54,92.89,88.00,91.95
2023-05-31,ALLE,106.70,104.74,1229811,103.89,107.28,105.50,0.00
2023-05-31,ALGN,281.86,282.66,894490,273.46,283.33,284.00,285.50
2023-05-31,LNT,51.16,51.46,1516043,50.86,51.81,50.45,52.28
2023-05-31,ARE,112.31,113.46,2353819,111.56,113.87,0.00,0.00
2023-05-31,ALL,110.28,108.45,3089893,108.32,110.80,0.00,0.00
2023-05-31,GOOGL,122.75,122.87,31990973,122.50,124.06,122.89,122.79
2023-05-31,GOOG,123.70,123.37,34675804,123.15,124.90,123.50,123.65
2023-05-31,AMZN,121.45,120.58,72672039,119.17,122.03,120.50,120.40
2023-05-31,MO,44.25,44.42,10878627,44.03,44.45,0.00,0.00
2023-05-31,AMCR,9.73,9.64,14370245,9.60,9.77,0.00,0.00
2023-05-31,AEE,80.32,81.07,1344989,79.89,81.63,0.00,0.00
2023-05-31,AAL,15.09,14.78,31554448,14.49,15.10,14.77,14.78
2023-05-31,AEP,81.91,83.12,2695418,81.53,83.49,83.12,83.09
2023-05-31,AMD,122.42,118.21,87361614,117.86,123.96,117.55,117.65
2023-05-31,AIG,54.10,52.83,7069026,52.78,54.47,0.00,0.00
2023-05-31,AWK,143.33,144.45,2437523,141.84,144.60,0.00,0.00
2023-05-31,AMP,306.44,298.47,1897439,295.65,306.99,0.00,0.00
2023-05-31,ABC,163.96,170.15,4779580,163.37,170.81,0.00,0.00
2023-05-31,AXP,157.67,158.56,5578468,156.26,159.60,0.00,0.00
2023-05-31,AMT,182.26,184.44,7053704,178.53,185.64,0.00,0.00
2023-05-31,AME,146.88,145.07,1369498,144.61,147.12,147.75,157.35
2023-05-31,AMGN,219.58,220.65,3883554,217.18,221.84,220.65,223.00
2023-05-31,APH,76.17,75.45,6608332,75.12,76.62,0.00,0.00
2023-05-31,ANSS,328.63,323.59,1075254,320.18,328.63,323.96,329.92
2023-05-31,ADI,175.40,177.69,7033933,175.24,179.99,175.00,178.49
2023-05-31,AAPL,177.32,177.25,99012399,176.77,179.35,177.55,177.76
2023-05-31,AON,310.06,308.29,904548,306.89,310.60,311.60,316.11
2023-05-31,AMAT,133.60,133.30,9479280,132.16,135.75,132.61,133.59
2023-05-31,APTV,90.02,88.08,4346789,86.67,90.13,0.00,0.00
2023-05-31,ACGL,71.20,69.70,2977005,69.62,71.65,69.00,70.04
2023-05-31,ANET,170.01,166.34,5766958,165.83,170.60,0.00,0.00
2023-05-31,AIZ,121.92,119.99,863568,118.45,123.15,49.53,126.03
2023-05-31,AJG,201.81,200.33,2010389,199.00,202.45,0.00,0.00
2023-05-31,ALK,45.75,44.93,1331911,44.42,45.75,0.00,0.00
2023-05-31,ATO,114.92,115.28,6076142,114.91,116.36,0.00,0.00
2023-05-31,T,15.66,15.73,57387184,15.62,15.87,0.00,0.00
2023-05-31,ADSK,195.46,199.39,3895628,195.06,200.86,198.51,200.02
2023-05-31,AZO,2336.47,2386.84,590951,2277.88,2390.86,0.00,3927.64
2023-05-31,BKR,27.44,27.25,14758561,26.96,27.64,27.25,27.39
2023-05-31,AVB,173.20,173.98,1007224,172.53,175.06,0.00,0.00
2023-05-31,BALL,51.70,51.16,3242983,50.99,51.98,0.00,0.00
2023-05-31,BAC,28.10,27.79,59888221,27.48,28.16,0.00,0.00
2023-05-31,BBWI,35.97,35.24,4027161,34.45,36.21,0.00,0.00
2023-05-31,AVY,161.84,161.13,1996598,160.00,162.44,161.12,261.24
2023-05-31,BAX,40.21,40.72,10724750,39.92,40.94,0.00,0.00
2023-05-31,BDX,238.50,241.76,1867086,237.62,242.26,0.00,0.00
2023-05-31,WRB,56.50,55.68,2383090,55.58,56.77,0.00,0.00
2023-05-31,BBY,72.63,72.67,3532248,71.83,73.30,0.00,0.00
2023-05-31,BRK-B,321.12,321.08,5559284,319.39,322.41,0.00,0.00
2023-05-31,BIO,378.10,373.35,284702,367.65,378.96,0.00,0.00
2023-05-31,APA,31.11,31.78,10082732,30.67,31.84,31.47,31.78
2023-05-31,TECH,82.58,81.79,888930,79.51,82.64,79.74,83.84
2023-05-31,AXON,192.47,192.91,2661574,189.90,193.40,190.86,192.80
2023-05-31,BLK,671.80,657.55,1886132,656.36,674.61,0.00,0.00
2023-05-31,BIIB,298.69,296.41,1521389,294.80,299.58,296.41,296.47
2023-05-31,BXP,48.74,48.67,2165173,48.21,49.24,47.30,50.73
2023-05-31,BA,203.50,205.70,5445359,200.91,206.19,0.00,0.00
2023-05-31,BK,40.29,40.20,6584218,39.90,40.53,0.00,0.00
2023-05-31,BSX,50.46,51.48,13758539,50.09,51.75,0.00,0.00
2023-05-31,BKNG,2516.77,2508.77,681284,2456.93,2523.04,2502.09,2510.00
2023-05-31,BMY,63.69,64.44,10278292,63.15,64.60,0.00,0.00
2023-05-31,AVGO,794.90,807.96,8988289,790.13,821.64,803.00,805.98
2023-05-31,BR,147.71,146.72,3608095,144.54,147.88,0.00,0.00
2023-05-31,BG,92.87,92.64,1364797,91.70,93.51,0.00,0.00
2023-05-31,BRO,62.70,62.33,1319519,61.84,62.86,0.00,63.86
2023-05-31,BF-B,61.61,61.77,2392004,61.13,62.10,0.00,0.00
2023-05-31,CDNS,231.35,230.91,3148583,228.75,234.25,228.01,232.99
2023-05-31,CHRW,97.36,94.54,2131087,94.25,97.87,94.52,94.95
2023-05-31,CPT,104.47,104.47,1400348,103.60,105.26,0.00,0.00
2023-05-31,CZR,40.86,41.01,3320427,40.19,41.24,40.00,41.44
2023-05-31,CPB,50.53,50.55,4431156,50.33,50.74,0.00,0.00
2023-05-31,CAH,80.90,82.30,4644340,80.90,82.81,80.00,81.78
2023-05-31,COF,103.60,104.21,4721339,101.64,104.75,0.00,0.00
2023-05-31,KMX,72.20,72.21,1533300,70.64,73.02,0.00,0.00
2023-05-31,CCL,11.40,11.23,31977985,10.94,11.45,11.36,11.39
2023-05-31,CARR,41.17,40.90,8892352,40.49,41.50,41.39,42.04
2023-05-31,CTLT,36.23,37.23,3442137,36.11,37.68,0.00,0.00
2023-05-31,CBOE,131.36,132.42,1241514,131.43,133.50,132.53,216.25
2023-05-31,CDW,172.99,171.69,1585733,171.28,173.63,171.18,172.82
2023-05-31,CBRE,74.54,74.92,3595070,73.92,75.40,73.72,77.34
2023-05-31,CAT,209.13,205.75,5884828,205.60,210.78,209.91,211.78
2023-05-31,CNC,61.88,62.41,7163462,61.34,62.75,0.00,0.00
2023-05-31,CE,106.99,104.02,3978198,103.23,107.26,107.87,108.50
2023-05-31,CNP,28.23,28.21,5083071,27.88,28.36,0.00,0.00
2023-05-31,CDAY,61.27,61.85,2431449,60.45,62.08,59.98,61.82
2023-05-31,CF,61.54,61.51,4553338,60.61,62.58,61.00,62.20
2023-05-31,CRL,194.48,193.38,593940,190.46,197.20,0.00,0.00
2023-05-31,SCHW,53.38,52.69,17003713,52.47,53.55,0.00,0.00
2023-05-31,CHTR,333.43,326.15,1812282,325.51,333.62,326.15,325.99
2023-05-31,BWA,45.90,44.33,3743014,44.15,46.03,46.81,47.47
2023-05-31,CVX,151.54,150.62,13343498,150.36,152.42,0.00,0.00
2023-05-31,CB,189.67,185.80,4093370,185.61,190.10,187.25,190.46
2023-05-31,CHD,91.93,92.45,4888509,91.45,92.62,91.55,92.03
2023-05-31,CINF,98.74,96.50,1155465,96.36,99.07,88.77,98.80
2023-05-31,CI,241.84,247.41,3106682,241.84,248.03,241.00,245.25
2023-05-31,C,44.20,44.32,17830204,43.71,44.41,44.74,44.78
2023-05-31,CFG,26.75,25.78,8255227,25.59,26.86,26.35,27.98
2023-05-31,CMG,2070.00,2076.49,573709,2059.19,2077.78,0.00,0.00
2023-05-31,CTAS,471.18,472.14,820244,465.58,473.38,472.30,478.67
2023-05-31,CME,178.67,178.75,4830798,177.24,180.53,178.22,178.75
2023-05-31,CLX,157.88,158.18,1465150,156.80,159.25,0.00,0.00
2023-05-31,CMS,57.08,57.98,4686331,57.03,58.20,0.00,0.00
2023-05-31,KO,59.92,59.66,54787627,59.37,60.28,0.00,0.00
2023-05-31,CL,75.14,74.38,13933344,74.30,75.22,74.00,75.34
2023-05-31,CMA,37.11,36.10,3928203,34.88,37.25,0.00,0.00
2023-05-31,CAG,34.43,34.87,9811920,34.41,34.99,34.28,34.28
2023-05-31,COP,99.43,99.30,18627943,99.23,100.99,0.00,0.00
2023-05-31,CSCO,49.91,49.67,51986124,49.60,50.03,49.62,49.70
2023-05-31,CTSH,61.93,62.49,5520101,61.76,62.95,62.49,62.80
2023-05-31,CMCSA,39.21,39.35,49013686,38.85,39.47,39.41,39.80
2023-05-31,ED,92.78,93.30,2363889,92.32,93.66,0.00,0.00
2023-05-31,CEG,83.53,84.02,5214593,82.45,84.55,84.02,83.85
2023-05-31,STZ,237.50,242.97,1898502,237.29,243.66,0.00,0.00
2023-05-31,COO,366.88,371.53,1033644,364.58,371.89,363.52,373.83
2023-05-31,CPRT,88.56,87.59,3583840,87.05,88.82,87.60,89.87
2023-05-31,CTVA,54.53,53.49,5766521,52.97,54.75,0.00,0.00
2023-05-31,CSGP,78.63,79.40,1887204,78.38,79.62,79.40,79.33
2023-05-31,COST,508.86,511.56,3319065,504.95,513.86,509.25,513.48
2023-05-31,CCI,111.74,113.21,8142983,111.00,113.58,111.00,115.00
2023-05-31,CTRA,23.33,23.25,12822507,23.06,23.57,0.00,0.00
2023-05-31,GLW,30.80,30.81,9239158,30.48,31.01,0.00,0.00
2023-05-31,CSX,30.96,30.67,11643665,30.42,30.96,30.72,30.81
2023-05-31,CVS,66.52,68.03,11790076,66.34,68.23,0.00,0.00
2023-05-31,CMI,207.77,204.41,1460930,203.18,208.49,0.00,0.00
2023-05-31,DHR,226.17,229.62,8546688,223.61,229.95,0.00,0.00
2023-05-31,DHI,107.00,106.84,4743448,105.36,107.43,0.00,0.00
2023-05-31,DRI,160.14,158.52,1866476,158.00,160.60,0.00,0.00
2023-05-31,DAL,36.87,36.33,9943030,35.88,36.92,0.00,0.00
2023-05-31,XRAY,36.25,36.12,4209837,35.53,36.43,36.17,36.10
2023-05-31,DXCM,113.78,117.26,3978541,113.70,117.85,117.63,117.67
2023-05-31,FANG,127.05,127.15,2307584,126.01,128.32,127.00,127.65
2023-05-31,DVN,46.31,46.10,9883552,45.88,46.79,0.00,0.00
2023-05-31,DVA,92.35,93.67,1001902,91.87,94.68,0.00,0.00
2023-05-31,DLR,100.65,102.46,6217800,99.65,102.81,0.00,0.00
2023-05-31,DFS,103.00,102.74,3324850,101.29,103.76,0.00,0.00
2023-05-31,DISH,6.61,6.43,25160629,6.25,6.68,6.44,6.43
2023-05-31,DOV,136.14,133.33,893274,133.22,136.32,0.00,0.00
2023-05-31,DOW,49.13,48.78,8124753,48.34,49.37,0.00,0.00
2023-05-31,DLTR,138.40,134.88,5524828,134.43,139.08,134.87,134.50
2023-05-31,DG,203.85,201.09,7096691,200.56,204.67,0.00,0.00
2023-05-31,DIS,87.58,87.96,11084368,87.15,88.17,0.00,0.00
2023-05-31,DPZ,291.35,289.85,970046,285.84,292.91,0.00,0.00
2023-05-31,DTE,106.64,107.60,1378722,106.35,108.22,0.00,0.00
2023-05-31,DE,348.20,345.98,3146125,345.55,350.21,0.00,0.00
2023-05-31,DD,68.30,67.19,5338550,67.03,68.61,0.00,0.00
2023-05-31,DUK,88.30,89.29,3787186,87.91,89.75,0.00,0.00
2023-05-31,EMN,79.30,77.09,843000,77.03,79.68,0.00,0.00
2023-05-31,DXC,25.01,25.03,2720594,24.83,25.22,0.00,0.00
2023-05-31,EIX,65.73,67.52,3310923,65.73,67.66,0.00,0.00
2023-05-31,ETN,181.09,175.90,2738306,175.51,181.69,0.00,0.00
2023-05-31,D,49.78,50.28,4790650,49.39,50.53,0.00,0.00
2023-05-31,EBAY,43.26,42.54,7693993,42.01,43.26,42.53,42.57
2023-05-31,EA,126.48,128.00,2297036,126.22,128.31,124.76,128.13
2023-05-31,ELV,440.91,447.82,2000996,438.78,450.26,0.00,0.00
2023-05-31,EW,81.89,84.23,4848615,81.30,84.72,0.00,0.00
2023-05-31,LLY,427.00,429.46,3612174,424.01,430.56,0.00,0.00
2023-05-31,EMR,77.59,77.68,4375185,76.94,77.99,0.00,0.00
2023-05-31,EPAM,255.12,256.62,644363,250.36,258.80,0.00,0.00
