Date,Ticker,Open,Close,Volume,Intraday Low,Intraday High,Bid,Ask
2023-06-20,QCOM,121.94,119.82,8317582,118.72,122.37,119.54,119.79
2023-06-20,DGX,137.82,138.04,741082,136.86,138.60,135.26,140.00
2023-06-20,RL,122.47,123.38,1033683,121.88,124.33,120.43,129.31
2023-06-20,RJF,99.20,98.88,1138000,98.12,99.44,97.17,100.66
2023-06-20,RTX,98.40,97.70,6558250,97.54,98.96,97.15,97.78
2023-06-20,O,61.17,60.33,5185754,60.17,61.24,60.38,60.23
2023-06-20,REG,61.24,60.66,877388,59.94,61.24,60.19,61.11
2023-06-20,REGN,778.96,781.21,419697,775.81,787.37,778.00,796.80
2023-06-20,RF,18.04,17.87,6614250,17.71,18.04,17.81,17.88
2023-06-20,RSG,145.43,145.87,1097161,145.24,146.62,145.63,145.65
2023-06-20,RMD,218.04,216.81,535502,215.08,218.49,212.18,221.40
2023-06-20,RHI,72.97,71.56,829103,71.56,73.04,70.69,71.99
2023-06-20,ROK,313.00,315.39,598524,310.94,316.78,314.04,326.46
2023-06-20,ROL,41.00,40.91,1472518,40.69,41.15,37.24,40.90
2023-06-20,ROP,456.52,455.75,405200,454.54,458.92,448.67,455.93
2023-06-20,ROST,107.66,107.28,2125599,106.90,108.07,104.91,109.63
2023-06-20,RCL,94.69,96.60,2705989,94.50,96.74,96.50,96.61
2023-06-20,SPGI,387.05,391.84,1490127,384.43,392.65,383.58,460.00
2023-06-20,CRM,208.65,216.97,9203458,208.61,217.05,216.89,217.40
2023-06-20,SBAC,229.85,224.60,971657,223.72,230.87,220.49,228.64
2023-06-20,SLB,46.93,47.26,7280712,46.47,47.36,47.28,47.25
2023-06-20,STX,62.83,62.58,1950361,62.34,63.33,62.21,62.80
2023-06-20,SEE,40.02,39.76,1553687,39.51,40.09,38.14,40.50
2023-06-20,NOW,558.30,559.49,1106070,555.44,569.63,558.05,561.99
2023-06-20,SRE,147.76,147.43,830093,146.46,148.70,144.00,155.00
2023-06-20,SHW,245.33,248.37,1155268,244.99,249.15,247.70,260.50
2023-06-20,SPG,112.48,110.73,1792952,110.25,112.48,110.01,111.34
2023-06-20,SWKS,108.29,107.30,1842848,106.29,109.46,107.30,107.35
2023-06-20,SJM,153.48,151.34,609127,151.29,153.96,137.96,158.75
2023-06-20,SNA,271.77,273.02,227369,270.57,273.73,266.00,436.36
2023-06-20,SEDG,274.41,255.36,2470710,252.23,275.00,255.00,255.36
2023-06-20,SO,71.48,70.34,3524401,70.29,71.62,70.34,70.40
2023-06-20,LUV,33.91,34.47,8919652,33.86,34.64,34.46,34.50
2023-06-20,SWK,90.01,89.38,1551798,88.56,90.16,88.50,92.00
2023-06-20,SBUX,101.86,101.27,5057698,100.90,102.48,101.26,101.30
2023-06-20,STT,73.06,73.16,2081238,72.42,73.24,66.00,77.80
2023-06-20,STLD,101.10,100.98,1614773,99.68,101.64,100.00,103.00
2023-06-20,STE,211.45,213.59,407932,210.08,213.65,175.17,340.91
2023-06-20,SYK,292.58,297.80,1358474,291.05,299.26,298.00,302.00
2023-06-20,SYF,32.69,32.71,4707531,32.45,32.82,32.25,34.15
2023-06-20,SNPS,437.34,435.50,1037022,431.54,441.33,434.14,442.45
2023-06-20,SYY,73.03,72.48,1916625,72.46,73.38,72.01,73.60
2023-06-20,TMUS,131.37,131.23,6783760,129.84,131.90,131.22,132.02
2023-06-20,TROW,112.94,112.45,1196316,111.86,113.67,110.00,112.49
2023-06-20,TTWO,138.64,139.03,1417260,137.61,139.41,139.00,140.00
2023-06-20,TPR,43.03,43.47,2515277,42.81,43.58,42.70,43.91
2023-06-20,TRGP,71.68,70.94,1485593,69.95,71.68,70.95,72.85
2023-06-20,TGT,133.12,132.72,5318978,131.42,133.29,132.59,133.35
2023-06-20,TEL,134.89,135.21,2193076,134.35,135.85,134.70,138.89
2023-06-20,TDY,403.38,399.67,232109,399.25,405.28,392.49,406.62
2023-06-20,TFX,250.29,252.98,355641,248.49,255.62,253.72,258.63
2023-06-20,TER,111.06,108.69,1793822,107.78,111.99,107.20,110.76
2023-06-20,TSLA,261.50,274.45,163406506,261.12,274.75,278.03,278.11
2023-06-20,TXN,174.94,174.36,3320635,173.43,177.03,174.37,174.39
2023-06-20,TXT,66.11,66.06,1035141,65.38,66.14,65.12,66.91
2023-06-20,TMO,512.00,527.40,2053699,507.15,530.79,526.00,531.50
2023-06-20,TJX,80.93,80.39,5515288,80.32,81.51,80.41,81.69
