Date,Ticker,Open,Close,Volume,Intraday Low,Intraday High
2023-06-28,PARA,15.70,15.74,7263524,15.51,15.75
2023-06-28,PH,380.57,382.45,645069,378.22,382.98
2023-06-28,PAYX,111.20,110.71,2107447,109.63,111.48
2023-06-28,PAYC,316.11,312.23,642664,309.30,320.21
2023-06-28,PYPL,66.05,66.03,15306885,65.62,66.48
2023-06-28,PNR,62.87,62.39,772028,61.93,63.17
2023-06-28,PEP,186.25,183.70,4863456,183.38,186.72
2023-06-28,PKI,115.98,115.24,1633024,114.67,117.21
2023-06-28,PFE,36.50,36.29,30004624,36.03,36.54
2023-06-28,PCG,16.94,16.91,13223498,16.80,17.08
2023-06-28,PM,96.16,96.20,2959615,95.22,96.42
2023-06-28,PSX,92.67,93.40,2473934,91.78,94.01
2023-06-28,PNW,81.78,80.54,1229628,79.83,82.00
2023-06-28,PXD,200.15,203.44,1746681,198.83,204.62
2023-06-28,PNC,123.88,123.56,1387019,122.41,123.91
2023-06-28,POOL,365.54,370.12,413701,360.96,371.30
2023-06-28,PPG,144.29,143.30,1505280,142.66,144.84
2023-06-28,PPL,26.62,26.20,3737877,26.12,26.62
2023-06-28,PFG,74.10,74.10,798762,73.38,74.46
2023-06-28,PG,149.33,149.99,6703268,147.96,150.30
2023-06-28,PGR,132.07,131.69,1460525,130.61,132.29
2023-06-28,PLD,120.69,120.60,2842575,118.98,121.06
2023-06-28,PRU,86.38,86.29,1301086,85.51,86.46
2023-06-28,PEG,62.70,61.50,2359971,61.29,62.81
2023-06-28,PTC,139.78,140.64,595244,138.77,140.69
2023-06-28,PSA,289.27,289.12,851125,286.38,290.26
2023-06-28,PHM,78.30,77.72,3046988,77.57,79.14
2023-06-28,QRVO,100.39,100.66,1018634,100.07,101.97
2023-06-28,PWR,194.99,193.72,617463,193.23,195.14
2023-06-28,QCOM,117.02,117.54,6054049,116.58,118.10
2023-06-28,DGX,142.04,141.92,598435,140.85,142.20
2023-06-28,RL,121.40,122.06,777644,120.96,123.27
2023-06-28,RJF,101.15,101.98,1182241,100.32,102.47
2023-06-28,RTX,96.39,95.87,4006388,95.12,96.40
2023-06-28,O,60.23,60.15,3323183,59.78,60.26
2023-06-28,REG,60.35,60.35,961253,59.69,60.50
2023-06-28,REGN,708.21,700.03,1827790,684.80,710.04
2023-06-28,RF,17.51,17.37,5617584,17.24,17.52
2023-06-28,RSG,150.17,148.81,969741,148.39,150.52
2023-06-28,RMD,214.10,214.68,576681,212.70,214.95
2023-06-28,RHI,72.33,72.35,696219,71.58,72.89
2023-06-28,ROK,324.25,321.21,837535,314.74,326.86
2023-06-28,ROL,42.38,42.37,947923,42.16,42.51
2023-06-28,ROP,470.97,471.14,479250,469.61,472.72
2023-06-28,ROST,108.45,108.34,1629906,107.68,109.21
2023-06-28,RCL,101.43,103.13,4683517,101.01,105.21
2023-06-28,SPGI,390.24,391.52,719838,389.19,392.10
2023-06-28,CRM,208.41,212.17,4577374,207.60,212.20
2023-06-28,SBAC,226.01,227.37,881781,224.18,228.50
2023-06-28,SLB,48.06,48.59,8932366,47.33,48.88
2023-06-28,STX,61.79,61.62,1883133,60.65,61.96
2023-06-28,SEE,39.37,38.65,1389425,38.40,39.50
2023-06-28,SRE,146.33,145.13,1122693,144.19,146.33
2023-06-28,NOW,538.93,548.67,960446,537.30,549.18
2023-06-28,SHW,257.58,256.02,1593412,254.55,260.59
2023-06-28,SPG,113.19,112.79,1393619,111.68,113.28
2023-06-28,SWKS,106.73,108.15,1351874,106.21,108.42
2023-06-28,SJM,148.51,145.15,1606448,144.15,148.52
2023-06-28,SNA,282.92,283.19,267216,280.56,284.59
2023-06-28,SEDG,251.90,257.96,1354805,251.07,259.50
2023-06-28,SO,71.00,69.87,3685310,69.71,71.08
2023-06-28,LUV,35.31,35.47,7689022,34.95,35.55
2023-06-28,SWK,93.23,92.12,1039177,91.44,93.49
2023-06-28,SBUX,98.64,98.61,6217406,97.30,98.61
2023-06-28,STT,72.35,72.14,1532620,71.67,72.35
2023-06-28,STLD,106.15,106.97,1252095,104.61,107.14
2023-06-28,STE,217.07,216.89,438918,216.12,218.54
2023-06-28,SYK,298.62,300.28,1223627,298.56,302.38
2023-06-28,SYF,33.37,33.85,4453038,33.17,33.86
2023-06-28,SNPS,420.97,427.15,705560,423.15,429.61
2023-06-28,SYY,73.18,72.87,1905811,72.29,73.28
2023-06-28,TMUS,136.25,136.27,3070944,135.12,136.34
2023-06-28,TROW,109.57,110.45,1448113,109.21,110.85
2023-06-28,TTWO,147.34,145.98,1414154,145.63,149.04
2023-06-28,TPR,43.20,42.77,2077416,42.63,43.26
2023-06-28,TRGP,72.93,74.11,2549948,72.35,74.18
2023-06-28,TGT,132.70,132.47,4497000,131.88,133.38
2023-06-28,TEL,137.00,137.08,1436453,135.76,138.24
2023-06-28,TDY,401.89,401.51,131240,399.51,403.10
2023-06-28,TFX,236.77,234.94,293337,232.91,237.05
2023-06-28,TER,108.51,107.65,1626459,107.51,109.41
2023-06-28,TSLA,249.70,256.24,158986777,248.89,259.87
2023-06-28,TXN,174.65,174.96,3425316,174.28,176.38
2023-06-28,TXT,66.19,66.44,1049900,65.66,66.55
2023-06-28,TMO,511.40,510.15,1395017,506.65,511.41
2023-06-28,TJX,82.78,82.66,3716502,82.29,83.34
2023-06-28,TSCO,219.00,216.60,1826513,214.84,219.02
2023-06-28,TT,187.59,186.74,916399,185.98,187.59
2023-06-28,TDG,875.42,875.42,221636,869.12,883.71
2023-06-28,TRV,172.39,168.37,1631671,167.67,172.39
2023-06-28,TRMB,51.52,52.28,1019428,51.42,52.44
2023-06-28,TFC,30.45,30.47,6739090,30.06,30.52
2023-06-28,TYL,407.93,408.89,206252,407.36,413.43
2023-06-28,TSN,49.71,49.83,3855151,49.18,49.92
2023-06-28,USB,32.57,32.32,10969980,31.95,32.57
2023-06-28,UDR,42.11,42.18,2202177,41.76,42.56
2023-06-28,ULTA,462.37,462.08,856229,456.52,463.52
