Date,Ticker,Open,Close,Volume,Intraday Low,Intraday High
2023-06-30,AVGO,868.52,867.43,2312681,864.33,874.57
2023-06-30,BR,164.41,165.63,456467,163.92,166.03
2023-06-30,BRO,68.05,68.84,1349663,68.05,69.25
2023-06-30,BF-B,66.50,66.78,956448,65.92,67.14
2023-06-30,BG,93.31,94.35,1282733,92.12,95.13
2023-06-30,CHRW,94.70,94.35,877690,93.14,94.75
2023-06-30,CDNS,230.99,234.52,1605436,230.05,235.75
2023-06-30,CZR,50.50,50.97,3300935,50.12,51.55
2023-06-30,CPT,109.41,108.87,1055742,107.24,109.85
2023-06-30,CPB,45.65,45.71,2438647,45.58,45.91
2023-06-30,COF,110.42,109.37,2078403,108.73,110.94
2023-06-30,CAH,93.80,94.57,2104345,93.58,95.10
2023-06-30,KMX,85.30,83.70,1906628,83.34,85.67
2023-06-30,CCL,17.80,18.83,113895205,17.62,18.88
2023-06-30,CARR,49.64,49.71,4305742,49.42,50.08
2023-06-30,CTLT,43.35,43.36,3862587,42.92,43.77
2023-06-30,CAT,246.57,246.05,2375957,243.89,246.93
2023-06-30,CBOE,137.14,138.01,526565,136.82,138.42
2023-06-30,CBRE,81.30,80.71,2475286,79.76,81.51
2023-06-30,CDW,183.12,183.50,806837,181.90,184.37
2023-06-30,CE,115.25,115.80,877067,114.53,116.80
2023-06-30,CNC,67.15,67.45,3471890,66.92,67.95
2023-06-30,CNP,28.82,29.15,4141023,28.75,29.15
2023-06-30,CDAY,66.70,66.97,1152501,66.22,67.43
2023-06-30,CF,70.73,69.42,2094775,69.04,71.36
2023-06-30,CRL,211.54,210.25,333725,209.49,212.91
2023-06-30,SCHW,57.55,56.68,17922171,56.07,57.82
2023-06-30,CHTR,365.36,367.37,1085079,364.09,369.78
2023-06-30,CVX,157.46,157.35,6320314,156.60,157.92
2023-06-30,CMG,2125.00,2139.00,270390,2115.05,2144.17
2023-06-30,CB,190.13,192.56,1723473,189.48,192.94
2023-06-30,CHD,99.17,100.23,1418339,99.17,100.39
2023-06-30,CI,277.64,280.60,1512632,276.46,282.10
2023-06-30,CINF,97.13,97.32,659194,96.72,97.86
2023-06-30,CTAS,493.99,497.08,459301,493.96,497.96
2023-06-30,CSCO,51.88,51.74,16476256,51.52,52.25
2023-06-30,C,46.78,46.04,14991736,46.03,46.80
2023-06-30,CFG,26.31,26.08,5997599,25.76,26.39
2023-06-30,CLX,158.27,159.04,752514,157.96,159.48
2023-06-30,CME,183.85,185.29,1767425,183.85,186.41
2023-06-30,CMS,58.53,58.75,2258470,58.36,59.05
2023-06-30,KO,60.00,60.22,19568461,59.87,60.35
2023-06-30,CTSH,65.10,65.28,2404781,65.01,65.55
2023-06-30,CL,76.72,77.04,4323507,76.57,77.41
2023-06-30,CMCSA,41.76,41.55,16262388,41.40,41.87
2023-06-30,CMA,43.41,42.36,1984105,42.26,43.54
2023-06-30,CAG,33.38,33.72,4047695,33.27,33.79
2023-06-30,COP,103.75,103.61,6955749,102.54,104.39
2023-06-30,ED,89.82,90.40,1551424,89.47,90.45
2023-06-30,STZ,242.05,246.13,2902004,238.00,248.53
2023-06-30,CEG,92.05,91.55,2666357,91.04,92.29
2023-06-30,COO,383.98,383.43,200442,379.98,385.62
2023-06-30,CPRT,90.73,91.21,1833131,90.32,91.58
2023-06-30,GLW,35.00,35.04,4379330,34.70,35.17
2023-06-30,CTVA,57.85,57.30,5278685,56.61,57.85
2023-06-30,CSGP,91.09,89.00,24783896,88.78,92.36
2023-06-30,COST,534.17,538.38,2220224,533.63,539.56
2023-06-30,CTRA,25.29,25.30,6508440,24.84,25.44
2023-06-30,CCI,114.99,113.94,3494821,112.38,115.34
2023-06-30,CSX,34.00,34.10,8457152,33.71,34.18
2023-06-30,CMI,243.81,245.16,760617,242.67,246.87
2023-06-30,CVS,68.96,69.13,7822730,68.53,69.51
2023-06-30,DHI,121.04,121.69,4258196,119.89,122.31
2023-06-30,DHR,239.01,240.00,3224231,237.70,241.60
2023-06-30,DRI,165.26,167.08,1128300,165.26,167.66
2023-06-30,DVA,99.60,100.47,526291,99.33,100.97
2023-06-30,DE,405.47,405.19,1847936,403.32,408.60
2023-06-30,DAL,46.65,47.54,13211521,46.49,47.73
2023-06-30,XRAY,39.81,40.02,1218339,39.59,40.13
2023-06-30,DVN,49.10,48.34,8856734,48.32,49.10
2023-06-30,DXCM,129.76,128.51,2260045,128.20,131.76
2023-06-30,FANG,131.00,131.36,1157286,129.81,132.50
2023-06-30,DLR,113.40,113.87,4053903,112.33,114.43
2023-06-30,DFS,118.80,116.85,1808245,116.66,118.80
2023-06-30,DISH,6.76,6.59,10722698,6.49,6.82
2023-06-30,DIS,89.18,89.28,12755198,88.61,89.60
2023-06-30,DG,167.51,169.78,3307607,167.32,169.83
2023-06-30,DLTR,144.73,143.50,2003361,143.06,144.82
2023-06-30,D,51.18,51.79,5974493,51.07,52.21
2023-06-30,DPZ,332.00,336.99,491807,331.27,337.16
2023-06-30,DOV,146.16,147.65,1178255,145.39,148.97
2023-06-30,DOW,53.58,53.26,4156113,52.99,53.59
2023-06-30,DTE,109.61,110.02,1578251,108.57,110.22
2023-06-30,DUK,89.01,89.74,2732014,88.65,89.88
2023-06-30,DD,71.37,71.44,2761737,71.17,71.80
2023-06-30,DXC,26.52,26.72,1665698,26.43,26.94
2023-06-30,EMN,83.52,83.72,722536,82.57,84.02
2023-06-30,ETN,199.81,201.10,1744748,199.18,202.35
2023-06-30,EBAY,45.00,44.69,5211015,44.29,45.12
2023-06-30,ECL,184.50,186.69,1365036,184.02,187.73
2023-06-30,EIX,68.91,69.45,1748670,68.83,69.61
2023-06-30,EW,93.27,94.33,3713779,93.13,94.87
2023-06-30,EA,131.02,129.70,1770198,129.60,131.54
2023-06-30,ELV,438.37,444.29,1463734,436.01,446.64
2023-06-30,LLY,464.65,468.98,3161725,464.00,469.87
2023-06-30,EMR,89.59,90.39,2484710,89.46,90.73
2023-06-30,ENPH,162.34,167.48,5121911,159.70,168.77
2023-06-30,ETR,95.96,97.37,3899270,95.45,97.59
2023-06-30,EOG,113.88,114.44,4105955,112.82,115.36
2023-06-30,EPAM,226.92,224.75,545457,223.68,228.23
2023-06-30,EQT,41.20,41.13,5983907,40.48,41.41
2023-06-30,EFX,236.09,235.30,663228,235.21,238.00
2023-06-30,EQIX,784.60,783.94,812985,771.78,786.98
2023-06-30,EQR,66.06,65.97,2769549,64.92,66.41
2023-06-30,ESS,235.48,234.30,567171,229.93,237.54
2023-06-30,EL,194.11,196.38,1602415,192.08,197.47
2023-06-30,ETSY,86.68,84.61,2962969,84.21,86.79
2023-06-30,RE,341.05,341.86,525021,339.06,344.08
2023-06-30,EVRG,57.65,58.42,1480222,57.61,58.71
2023-06-30,ES,69.76,70.92,2550653,69.72,70.97
2023-06-30,EXC,40.41,40.74,5459471,40.39,40.88
2023-06-30,EXPE,108.91,109.39,2126756,108.39,110.30
2023-06-30,EXPD,120.63,121.13,997316,119.42,121.29
2023-06-30,EXR,149.25,148.85,1442929,145.90,150.46
2023-06-30,XOM,107.32,107.25,13483545,106.81,107.88
2023-06-30,FFIV,147.48,146.26,633592,146.17,148.06
2023-06-30,FDS,397.37,400.65,266019,396.68,402.30
2023-06-30,FICO,805.44,809.21,154968,805.44,815.18
2023-06-30,FAST,58.97,58.99,2351266,58.87,59.29
2023-06-30,FRT,98.00,96.77,822137,95.61,98.21
2023-06-30,FDX,250.00,247.90,2603601,245.65,250.08
2023-06-30,FITB,26.56,26.21,3904938,26.16,26.59
2023-06-30,FSLR,186.10,190.09,1818976,183.35,190.80
2023-06-30,FE,38.75,38.88,2575536,38.51,38.97
2023-06-30,FIS,53.85,54.70,4713732,53.67,54.81
2023-06-30,FISV,112.54,114.23,31730587,114.23,114.23
2023-06-30,FLT,250.34,251.08,294277,249.92,252.41
2023-06-30,FMC,105.27,104.34,806432,103.50,105.27
2023-06-30,F,15.05,15.13,51783037,14.96,15.23
2023-06-30,FTNT,75.55,75.59,4287366,75.26,76.27
2023-06-30,FTV,74.18,74.77,1449458,73.96,74.87
2023-06-30,FOXA,34.58,34.00,2924839,33.97,34.63
2023-06-30,FOX,32.27,31.89,980454,31.79,32.36
2023-06-30,BEN,26.96,26.71,3255388,26.59,27.02
2023-06-30,FCX,39.91,40.00,12541355,39.44,40.09
2023-06-30,GRMN,103.76,104.29,726240,103.55,104.67
2023-06-30,IT,344.73,350.31,393524,343.71,351.98
2023-06-30,GEHC,79.42,81.24,3187773,79.31,81.40
2023-06-30,GEN,18.61,18.55,2277940,18.41,18.67
2023-06-30,GNRC,148.63,149.13,1095708,146.00,150.49
2023-06-30,GD,215.33,215.15,932515,213.27,216.32
2023-06-30,GE,108.99,109.85,7369080,108.60,110.26
2023-06-30,GIS,76.48,76.70,4119398,76.41,77.04
2023-06-30,GM,38.31,38.56,10803783,38.00,38.86
2023-06-30,GPC,167.17,169.23,823212,166.01,169.65
2023-06-30,GILD,76.49,77.07,5414756,76.16,77.24
2023-06-30,GL,109.36,109.62,538589,108.62,110.09
2023-06-30,GPN,98.16,98.52,1476979,97.73,99.48
2023-06-30,GS,325.82,322.54,2347094,322.45,326.03
2023-06-30,HAL,33.43,32.99,7578961,32.96,33.49
2023-06-30,HIG,71.66,72.02,1131075,71.32,72.40
2023-06-30,HAS,64.56,64.77,1194682,64.11,65.00
2023-06-30,HCA,303.94,303.48,1276666,301.81,304.86
2023-06-30,PEAK,20.16,20.10,5815884,19.82,20.22
2023-06-30,HSIC,80.97,81.10,891278,80.57,81.40
2023-06-30,HSY,248.83,249.70,1313204,247.83,249.82
2023-06-30,HES,135.44,135.95,2450058,133.90,136.99
2023-06-30,HPE,16.71,16.80,8851415,16.71,16.89
2023-06-30,HLT,144.50,145.55,1721531,143.96,146.31
2023-06-30,HOLX,80.58,80.97,1873847,80.42,81.24
2023-06-30,HD,309.58,310.64,3219667,308.30,311.43
2023-06-30,HON,207.67,207.50,3008254,206.81,208.49
2023-06-30,HRL,40.00,40.22,2014174,39.86,40.26
2023-06-30,HST,16.80,16.83,6625855,16.63,16.92
2023-06-30,HWM,49.48,49.56,2310837,49.01,49.68
2023-06-30,HPQ,30.50,30.71,8795032,30.44,30.78
2023-06-30,HUM,444.76,447.13,1285751,441.34,449.13
2023-06-30,HBAN,10.86,10.78,10053328,10.71,10.90
2023-06-30,HII,226.00,227.60,289523,224.83,228.24
2023-06-30,IBM,134.69,133.81,4192513,133.43,135.03
2023-06-30,IEX,214.53,215.26,567539,213.83,217.40
2023-06-30,IDXX,500.00,502.23,429910,496.29,506.56
2023-06-30,ITW,250.76,250.16,876677,249.20,251.39
2023-06-30,ILMN,186.94,187.49,1104383,186.40,189.78
2023-06-30,INCY,62.11,62.25,1364838,61.86,62.45
2023-06-30,IR,65.16,65.36,1729448,64.65,65.73
2023-06-30,PODD,293.15,288.34,992637,278.61,295.00
2023-06-30,INTC,33.36,33.44,33623670,33.16,33.56
2023-06-30,ICE,113.15,113.08,2644311,112.86,114.11
2023-06-30,IFF,78.48,79.59,1832156,77.83,79.76
2023-06-30,IP,31.43,31.81,3051781,31.08,31.88
2023-06-30,IPG,38.42,38.58,5537561,38.15,38.66
2023-06-30,INTU,456.78,458.19,1966169,454.16,461.98
2023-06-30,ISRG,341.33,341.94,1505311,340.57,344.04
2023-06-30,IVZ,16.96,16.81,2397567,16.72,17.00
2023-06-30,INVH,34.43,34.40,4576086,33.87,34.58
2023-06-30,IQV,223.46,224.77,1092547,222.11,225.40
2023-06-30,IRM,56.74,56.82,2025932,56.03,57.14
2023-06-30,JBHT,182.77,181.03,647710,180.04,182.77
2023-06-30,JKHY,166.88,167.33,406851,166.48,168.19
2023-06-30,J,119.00,118.89,684794,118.08,119.78
2023-06-30,JNJ,164.86,165.52,7552239,164.35,165.94
2023-06-30,JCI,67.79,68.14,4092500,67.52,68.66
2023-06-30,JPM,144.60,145.44,13933356,143.66,146.00
2023-06-30,JNPR,31.65,31.33,2545735,31.29,31.71
2023-06-30,K,66.95,67.40,2343922,66.83,67.61
2023-06-30,KDP,30.88,31.27,7552982,30.83,31.32
2023-06-30,KEY,9.48,9.24,18428600,9.23,9.48
2023-06-30,KEYS,167.81,167.45,1097308,166.56,168.81
2023-06-30,KMB,137.55,138.06,1590124,137.16,138.35
2023-06-30,KIM,19.96,19.72,4806969,19.42,19.96
2023-06-30,KMI,17.30,17.22,10802456,17.14,17.34
2023-06-30,KLAC,482.74,485.02,908885,481.20,488.22
2023-06-30,KHC,35.22,35.50,7616067,35.19,35.58
2023-06-30,KR,46.36,47.00,5259768,46.34,47.14
2023-06-30,LHX,195.62,195.77,989178,193.60,196.65
2023-06-30,LH,242.36,241.33,759681,239.08,243.30
2023-06-30,LRCX,644.33,642.86,1017976,638.91,648.87
2023-06-30,LW,114.38,114.95,1166343,113.53,115.01
2023-06-30,LVS,57.73,58.00,6054614,57.39,58.46
2023-06-30,LDOS,88.18,88.48,779671,88.00,88.91
2023-06-30,LEN,125.00,125.31,2537011,124.25,125.69
2023-06-30,LNC,25.77,25.76,2467836,25.31,26.02
2023-06-30,LIN,380.42,381.08,1639389,380.02,383.58
2023-06-30,LYV,90.41,91.11,1320923,90.21,91.44
2023-06-30,LKQ,58.07,58.27,971306,57.77,58.55
2023-06-30,LMT,459.24,460.38,961217,456.79,462.67
2023-06-30,L,59.42,59.38,568342,59.19,59.78
2023-06-30,LOW,224.10,225.70,3590930,223.58,226.49
2023-06-30,LYB,91.48,91.83,1519286,90.50,91.99
2023-06-30,MTB,125.34,123.76,968769,123.53,125.94
2023-06-30,MRO,23.16,23.02,10732363,22.84,23.27
2023-06-30,MPC,116.79,116.60,2653423,115.50,117.47
2023-06-30,MKTX,263.52,261.42,303418,259.27,264.61
2023-06-30,MAR,182.31,183.69,1586315,182.18,184.89
2023-06-30,MMC,186.76,188.08,1340780,185.98,189.02
2023-06-30,MLM,459.81,461.69,382055,457.27,462.70
2023-06-30,MAS,57.93,57.38,1983595,57.21,57.93
2023-06-30,MA,388.10,393.30,4404237,388.10,395.17
2023-06-30,MTCH,42.06,41.85,2781193,41.75,42.39
2023-06-30,MKC,87.60,87.23,2257155,86.50,87.99
2023-06-30,MCD,295.14,298.41,2642846,294.89,299.10
2023-06-30,MCK,421.55,427.31,844470,421.55,429.75
2023-06-30,MDT,87.70,88.10,5441000,87.57,88.77
2023-06-30,MRK,113.79,115.39,7941131,113.43,115.61
2023-06-30,META,284.76,286.98,19600212,284.42,289.05
2023-06-30,MET,56.50,56.53,5849226,56.12,56.89
2023-06-30,MTD,1329.59,1311.64,167407,1309.44,1335.73
2023-06-30,MGM,43.32,43.92,4576409,43.03,44.28
2023-06-30,MCHP,88.27,89.59,5288492,87.96,90.04
2023-06-30,MU,64.50,63.11,31403857,62.90,65.10
2023-06-30,MSFT,337.75,340.54,24582412,337.20,342.73
2023-06-30,MAA,153.65,151.86,820251,149.82,153.89
2023-06-30,MRNA,123.15,121.50,2398238,121.50,123.60
2023-06-30,MHK,104.16,103.16,473576,103.15,104.30
2023-06-30,MOH,296.94,301.24,501132,295.89,304.11
2023-06-30,TAP,65.50,65.84,2250472,65.38,65.93
2023-06-30,MDLZ,72.58,72.94,7872059,72.46,73.08
2023-06-30,MPWR,541.61,540.23,420910,534.02,547.70
2023-06-30,MNST,57.88,57.44,4122720,57.23,58.00
2023-06-30,MCO,347.19,347.72,1036892,346.00,350.97
2023-06-30,MS,86.02,85.40,6155690,85.40,86.49
2023-06-30,MOS,35.09,35.00,4137242,34.74,35.57
2023-06-30,MSI,290.74,293.28,874720,289.41,294.35
2023-06-30,MSCI,466.34,469.29,716577,462.43,473.77
2023-06-30,NDAQ,50.13,49.85,3747170,49.81,50.43
2023-06-30,NTAP,76.60,76.40,2154062,76.20,76.88
2023-06-30,NFLX,431.10,440.49,7335216,431.10,444.12
2023-06-30,NWL,9.01,8.70,5181102,8.52,9.01
2023-06-30,NEM,42.01,42.66,7184050,41.74,42.72
2023-06-30,NWSA,19.72,19.50,1412662,19.47,19.73
2023-06-30,NWS,19.92,19.72,827472,19.69,19.97
2023-06-30,NEE,72.94,74.20,9177253,72.78,74.31
2023-06-30,NKE,111.59,110.37,19492504,109.80,112.25
2023-06-30,NI,27.19,27.35,3299627,27.08,27.40
2023-06-30,NDSN,247.97,248.18,203247,245.96,250.00
2023-06-30,NSC,227.13,226.76,1455622,223.97,227.59
2023-06-30,NTRS,73.96,74.14,1138283,73.36,74.47
2023-06-30,NOC,453.15,455.80,765305,449.90,459.51
2023-06-30,NCLH,21.40,21.77,19693974,21.17,21.90
2023-06-30,NUE,164.19,163.98,1239536,161.75,164.54
2023-06-30,NRG,37.28,37.39,4890901,36.85,37.52
2023-06-30,NVDA,416.80,423.02,49609387,415.01,425.50
2023-06-30,NVR,6344.80,6350.62,20276,6277.15,6361.72
2023-06-30,NXPI,202.90,204.68,2491161,200.95,205.98
2023-06-30,ORLY,947.00,955.30,344568,942.47,959.80
2023-06-30,OXY,59.00,58.80,11579252,58.71,59.45
2023-06-30,ODFL,377.07,369.75,1140582,362.92,377.30
2023-06-30,OMC,94.74,95.15,1165758,94.23,95.41
2023-06-30,ON,93.00,94.58,5393479,92.61,95.32
2023-06-30,OKE,62.46,61.72,2602536,61.54,62.46
2023-06-30,ORCL,119.84,119.09,13609676,119.03,121.72
2023-06-30,OGN,20.93,20.81,1473639,20.65,20.98
2023-06-30,OTIS,89.34,89.01,2374396,89.01,90.11
2023-06-30,PCAR,83.53,83.65,2735696,83.35,85.18
2023-06-30,PKG,131.50,132.16,621131,130.35,132.76
2023-06-30,PARA,16.11,15.91,8178130,15.89,16.19
2023-06-30,PH,389.77,390.04,607946,387.44,392.81
2023-06-30,PAYX,111.16,111.87,2942955,110.21,113.39
2023-06-30,PAYC,317.19,321.24,461132,315.08,322.32
2023-06-30,PYPL,66.09,66.73,16824281,65.75,66.97
2023-06-30,PNR,64.30,64.60,1336483,63.57,64.84
2023-06-30,PEP,184.04,185.22,7085713,183.88,185.52
2023-06-30,PKI,115.98,115.24,1633024,114.67,117.21
2023-06-30,PFE,36.21,36.68,30830358,36.14,36.75
2023-06-30,PCG,17.12,17.28,25836059,17.06,17.37
2023-06-30,PM,97.83,97.62,3698135,97.21,98.21
2023-06-30,PSX,95.07,95.38,2571948,94.27,95.88
2023-06-30,PNW,80.96,81.46,569208,80.46,81.73
2023-06-30,PXD,207.50,207.18,1273287,205.73,207.98
2023-06-30,PNC,126.79,125.95,2251900,124.84,127.30
2023-06-30,POOL,375.33,374.64,592721,370.61,379.68
2023-06-30,PPG,146.30,148.30,1351658,146.04,149.01
2023-06-30,PPL,26.17,26.46,4590601,26.16,26.47
2023-06-30,PFG,76.12,75.84,816423,75.61,76.51
2023-06-30,PG,149.83,151.74,7026535,149.79,152.07
2023-06-30,PGR,132.45,132.37,2402090,131.40,132.96
2023-06-30,PLD,122.55,122.63,6596278,119.91,122.88
2023-06-30,PRU,88.47,88.22,1760100,87.91,88.89
2023-06-30,PEG,61.95,62.61,2349244,61.89,62.70
2023-06-30,PTC,143.60,142.30,544192,142.00,143.71
2023-06-30,PSA,290.43,291.88,1400051,286.73,292.56
2023-06-30,PHM,77.77,77.68,2069612,76.99,78.14
2023-06-30,QRVO,102.06,102.03,1067342,101.17,102.39
2023-06-30,PWR,195.72,196.45,723337,193.55,197.01
2023-06-30,QCOM,119.60,119.04,6559056,118.38,119.86
2023-06-30,DGX,141.98,140.56,1062721,139.64,141.98
2023-06-30,RL,123.50,123.30,647344,122.30,123.93
2023-06-30,RJF,104.22,103.77,828093,103.37,104.26
2023-06-30,RTX,98.10,97.96,4381497,97.28,98.39
2023-06-30,O,60.30,59.79,7152931,59.19,60.49
2023-06-30,REG,62.15,61.77,1220512,60.89,62.29
2023-06-30,REGN,710.16,718.54,1014900,704.28,719.56
2023-06-30,RF,17.81,17.82,7270565,17.59,17.92
2023-06-30,RSG,151.13,153.17,1012879,150.74,153.38
2023-06-30,RMD,218.19,218.50,798442,217.96,220.99
2023-06-30,RHI,74.38,75.22,1164790,74.01,76.34
2023-06-30,ROK,327.15,329.45,616989,325.44,331.40
2023-06-30,ROL,42.62,42.83,1397472,42.50,42.94
2023-06-30,ROP,478.03,480.80,515253,476.93,482.75
2023-06-30,ROST,109.61,112.13,2472470,109.39,112.56
2023-06-30,RCL,103.03,103.74,3571455,102.63,104.75
2023-06-30,SPGI,400.19,400.89,1349008,398.75,405.65
2023-06-30,CRM,211.86,211.26,5900236,210.96,213.85
2023-06-30,SBAC,234.93,231.76,1175645,228.29,235.63
2023-06-30,SLB,49.00,49.12,13401736,48.67,49.71
2023-06-30,STX,62.29,61.87,1445506,61.50,62.43
2023-06-30,SEE,39.50,40.00,1022557,39.27,40.32
2023-06-30,SRE,145.31,145.59,1128904,144.37,146.18
2023-06-30,NOW,555.79,561.97,1267773,554.03,566.63
2023-06-30,SHW,262.50,265.52,1673331,261.72,266.51
2023-06-30,SPG,116.24,115.48,3147466,113.96,116.86
2023-06-30,SWKS,110.89,110.69,1637621,109.86,111.60
2023-06-30,SJM,147.00,147.67,617370,146.59,147.94
2023-06-30,SNA,288.03,288.19,230339,286.49,289.47
2023-06-30,SEDG,264.38,269.05,1158885,260.48,269.84
2023-06-30,SO,69.43,70.25,5144878,68.85,70.39
2023-06-30,LUV,36.00,36.21,7135343,35.90,36.24
2023-06-30,SWK,95.28,93.71,1575503,93.63,95.63
2023-06-30,SBUX,99.40,99.06,5759141,98.54,99.46
2023-06-30,STT,73.40,73.18,1441067,72.81,73.77
2023-06-30,STLD,109.68,108.93,955144,107.56,109.82
2023-06-30,STE,221.81,224.98,724992,221.67,226.23
2023-06-30,SYK,304.85,305.09,1062106,303.21,306.93
2023-06-30,SYF,34.36,33.92,3151934,33.65,34.43
2023-06-30,SNPS,431.62,435.41,899209,431.03,438.35
2023-06-30,SYY,73.55,74.20,2516570,73.14,74.30
2023-06-30,TMUS,137.26,138.90,4827961,137.01,139.18
2023-06-30,TROW,112.07,112.02,1096491,111.29,112.70
2023-06-30,TTWO,146.88,147.16,1094254,146.55,147.63
2023-06-30,TPR,43.01,42.80,2797578,42.56,43.21
2023-06-30,TRGP,75.89,76.10,1298843,75.31,76.57
2023-06-30,TGT,133.81,131.90,7290085,131.13,133.85
2023-06-30,TEL,139.54,140.16,1507500,138.76,140.84
2023-06-30,TDY,410.10,411.11,194924,407.47,416.04
2023-06-30,TFX,237.53,242.03,331773,237.53,244.46
2023-06-30,TER,110.24,111.33,2016923,109.89,112.57
2023-06-30,TSLA,260.60,261.77,110766556,259.89,264.45
2023-06-30,TXN,178.88,180.02,6002518,178.33,180.54
2023-06-30,TXT,67.88,67.63,983481,67.41,68.25
2023-06-30,TMO,516.48,521.75,1311220,515.94,523.61
2023-06-30,TJX,84.00,84.79,4570805,83.89,85.22
2023-06-30,TSCO,218.31,221.10,1495465,217.04,222.28
