Date,Ticker,Open,Close,Volume,Intraday Low,Intraday High,Bid,Ask
2023-05-26,ACN,294.00,303.60,4384767,293.64,308.42,304.21,305.00
2023-05-26,ADM,73.88,72.73,2790215,72.45,74.22,72.80,73.00
2023-05-26,ABT,102.15,102.87,4136019,102.03,103.45,103.03,103.03
2023-05-26,ABBV,138.72,137.56,7333447,137.10,139.85,137.49,138.36
2023-05-26,ATVI,77.35,78.66,5242873,77.03,78.79,78.74,78.72
2023-05-26,MMM,97.05,96.94,2781537,96.36,97.41,97.00,96.91
2023-05-26,ADBE,396.72,415.39,7829261,396.57,416.36,415.40,416.99
2023-05-26,AFL,64.55,64.49,1957289,64.47,65.19,64.33,64.55
2023-05-26,APD,273.34,273.83,871845,272.10,274.89,265.59,276.00
2023-05-26,A,120.07,120.42,2044594,118.38,120.72,120.39,120.77
2023-05-26,AOS,66.50,66.67,687977,66.18,66.91,66.00,68.00
2023-05-26,ALK,45.30,45.10,1027969,45.02,45.76,44.00,45.22
2023-05-26,AKAM,89.18,90.57,1141478,89.07,90.66,89.48,91.84
2023-05-26,ALB,208.30,203.99,1735795,201.02,208.63,204.23,204.26
2023-05-26,ALLE,105.30,107.10,650210,105.29,107.28,104.62,107.10
2023-05-26,ADP,211.41,212.48,1978123,209.92,212.95,211.00,215.61
2023-05-26,AAP,110.92,112.15,1426406,109.76,112.20,110.00,116.52
2023-05-26,ARE,111.93,111.77,832789,110.68,112.44,110.50,115.99
2023-05-26,AES,19.95,19.87,4556453,19.52,19.95,19.50,20.28
2023-05-26,LNT,50.90,50.97,994628,50.46,51.07,50.26,51.68
2023-05-26,GOOGL,123.17,124.61,35551361,122.46,125.26,124.75,124.84
2023-05-26,ALL,110.80,109.53,1613070,108.63,111.16,107.58,110.74
2023-05-26,GOOG,124.07,125.43,25128601,123.30,125.99,125.45,125.70
2023-05-26,MO,44.76,44.61,5244122,44.59,44.95,44.63,44.66
2023-05-26,AMZN,116.04,120.11,92141475,116.03,121.50,120.11,120.30
2023-05-26,AMCR,9.87,9.79,5719142,9.76,9.91,9.78,10.08
2023-05-26,ALGN,280.82,285.39,454858,279.85,286.97,284.50,286.01
2023-05-26,AMD,122.46,127.03,92707225,120.89,127.43,127.22,127.25
2023-05-26,AAL,14.41,14.35,17017030,14.28,14.54,14.34,14.34
