Date,Ticker,Open,Close,Volume,Intraday Low,Intraday High,Bid,Ask
2023-06-08,MMM,100.80,100.76,3147818,99.58,101.35,100.58,100.70
2023-06-08,AOS,69.77,69.74,436374,69.33,70.26,69.00,71.00
2023-06-08,ABT,101.25,100.78,5042879,100.57,101.38,100.76,101.18
2023-06-08,ABBV,137.00,137.64,4589590,136.00,137.89,137.58,137.65
2023-06-08,ACN,310.87,307.33,1833495,306.71,310.87,302.02,311.95
2023-06-08,ATVI,80.51,80.02,4360688,79.89,80.75,80.02,80.02
2023-06-08,ADM,73.36,72.20,2700352,71.17,73.36,71.10,72.30
2023-06-08,ADBE,424.15,439.03,6057323,423.99,440.58,440.00,441.99
2023-06-08,ADP,215.39,215.19,1313688,213.48,215.68,212.00,215.32
2023-06-08,AAP,65.49,64.74,3812668,64.74,66.22,64.80,65.02
2023-06-08,AES,20.72,20.41,14011643,20.08,20.72,20.38,21.38
2023-06-08,AFL,68.24,68.21,1874319,67.51,68.38,67.77,68.50
2023-06-08,A,115.93,114.69,2558534,114.66,116.90,114.50,114.81
2023-06-08,APD,276.35,283.38,630976,276.35,283.91,276.08,283.40
2023-06-08,AKAM,93.80,92.62,953575,92.49,93.80,90.72,92.65
2023-06-08,ALK,48.09,48.65,1113327,48.05,48.87,48.65,48.88
2023-06-08,ALB,218.80,219.62,1607633,216.34,220.55,219.00,220.80
2023-06-08,ARE,121.00,120.54,810157,119.03,121.64,119.06,122.73
2023-06-08,ALGN,300.29,306.76,414793,300.29,308.32,300.40,313.00
2023-06-08,ALLE,112.57,113.10,599123,112.11,113.69,111.33,114.78
2023-06-08,LNT,53.51,53.47,1326797,52.91,53.60,52.25,54.60
2023-06-08,ALL,112.12,111.91,1014043,110.63,112.21,111.99,113.84
2023-06-08,GOOGL,122.22,122.14,29256046,121.54,123.22,122.05,122.25
2023-06-08,GOOG,122.58,122.67,23954447,122.01,123.73,122.40,122.45
2023-06-08,MO,45.22,45.36,5723276,44.90,45.39,45.32,45.37
2023-06-08,AMZN,123.01,124.25,61776868,122.26,125.62,124.08,124.05
2023-06-08,AMCR,10.14,10.08,6048511,9.96,10.14,10.08,10.19
2023-06-08,AMD,118.29,121.05,63201375,117.05,122.21,120.95,121.54
2023-06-08,AEE,83.45,83.79,938132,82.44,83.90,83.29,84.04
2023-06-08,AAL,15.16,15.30,21034719,15.09,15.60,15.27,15.28
2023-06-08,AEP,85.12,84.68,3285044,83.92,85.12,84.19,84.69
2023-06-08,AXP,170.65,171.14,2352356,169.56,171.53,171.02,171.04
2023-06-08,AIG,56.56,56.63,2862599,56.12,57.06,56.00,57.20
2023-06-08,AMT,190.21,190.02,1174450,187.66,191.12,189.49,190.53
2023-06-08,AWK,146.16,147.12,631660,145.64,147.45,144.73,148.50
2023-06-08,AMP,315.72,314.51,451421,309.81,316.43,308.85,319.47
2023-06-08,ABC,173.87,176.45,928817,172.28,176.68,175.36,178.69
2023-06-08,AME,150.81,150.41,1169813,150.36,151.51,149.59,152.87
2023-06-08,AMGN,221.26,220.76,1814450,219.36,221.88,220.00,220.85
2023-06-08,APH,78.89,78.85,1647173,78.17,79.05,77.77,78.90
2023-06-08,ADI,181.44,181.68,2819785,180.05,182.45,182.25,185.00
2023-06-08,ANSS,312.35,316.05,459045,311.23,317.07,309.65,322.60
2023-06-08,AON,312.91,312.89,380945,311.12,313.99,125.13,317.83
2023-06-08,APA,34.28,34.00,5648391,33.24,34.57,33.81,34.12
2023-06-08,AAPL,177.90,180.57,49609042,177.46,180.83,180.35,180.39
2023-06-08,AMAT,135.85,136.20,4393178,134.15,136.74,136.40,136.76
2023-06-08,APTV,98.47,97.40,3514078,97.08,99.38,94.91,100.00
2023-06-08,ACGL,71.00,70.99,1872826,70.79,71.60,70.92,71.30
2023-06-08,ANET,156.00,162.32,2854935,155.76,163.11,162.10,164.91
2023-06-08,AJG,203.83,204.84,332930,203.35,205.20,200.64,208.84
2023-06-08,AIZ,126.27,125.73,269008,124.38,126.54,50.28,128.37
2023-06-08,T,16.04,16.07,31793240,15.88,16.08,16.05,16.11
2023-06-08,ATO,116.79,117.50,733843,116.51,117.60,116.76,117.99
2023-06-08,ADSK,201.13,200.16,1011306,198.40,201.78,197.80,203.87
2023-06-08,AZO,2304.44,2360.61,288901,2304.44,2361.68,2325.16,2370.73
2023-06-08,AVB,185.18,186.40,570499,183.23,186.64,185.48,189.23
2023-06-08,AVY,170.81,166.25,677882,163.58,171.57,163.38,166.93
2023-06-08,AXON,196.52,194.74,494801,194.51,198.93,194.80,199.00
2023-06-08,BKR,30.71,30.29,5700128,30.15,30.82,30.29,30.29
2023-06-08,BALL,52.67,53.22,1686719,51.39,53.45,52.90,53.46
2023-06-08,BAC,29.28,29.23,41289755,28.99,29.38,29.21,29.22
2023-06-08,BBWI,41.29,42.00,4554015,41.10,43.02,39.59,42.02
2023-06-08,BAX,42.25,41.34,4934606,40.64,42.38,41.38,41.38
