Date,Ticker,Open,Close,Volume,Intraday Low,Intraday High,Bid,Ask
2023-06-21,^GSPC,4380.01,4365.69,2324030000,4360.14,4386.22,,
2023-06-21,MMM,101.67,101.47,2511521,100.80,102.29,0.00,0.00
2023-06-21,AOS,69.72,69.85,680430,69.22,70.34,0.00,0.00
2023-06-21,ABT,106.62,106.25,4145257,105.61,106.76,0.00,0.00
2023-06-21,ABBV,136.75,136.86,5772453,134.68,137.43,0.00,0.00
2023-06-21,ACN,316.49,313.20,2923318,313.09,317.67,0.00,0.00
2023-06-21,ATVI,81.65,80.94,5276456,80.84,81.84,80.83,80.92
2023-06-21,ADM,73.62,73.46,3405072,72.45,74.77,0.00,0.00
2023-06-21,ADBE,492.00,477.48,5201138,475.40,495.55,476.50,478.00
2023-06-21,ADP,219.43,220.56,1394978,218.33,221.81,217.60,223.60
2023-06-21,AAP,67.78,68.72,2760443,67.45,69.84,0.00,0.00
2023-06-21,AES,20.91,20.98,3596994,20.70,21.16,0.00,0.00
2023-06-21,AFL,67.20,67.53,2701767,66.58,67.97,0.00,0.00
2023-06-21,A,117.79,118.33,1390932,117.27,119.11,0.00,0.00
2023-06-21,APD,287.69,289.14,671633,285.46,290.18,0.00,0.00
2023-06-21,AKAM,90.24,88.07,1941368,87.81,90.49,88.07,90.63
2023-06-21,ALK,49.34,49.58,1251670,49.02,49.83,0.00,0.00
2023-06-21,ALB,230.00,230.38,1547399,229.18,233.03,0.00,0.00
2023-06-21,ARE,113.49,113.21,1097188,112.14,114.32,0.00,0.00
2023-06-21,ALGN,330.81,330.71,560728,328.02,334.15,326.15,331.79
2023-06-21,ALLE,117.57,119.42,704869,117.37,119.98,0.00,0.00
2023-06-21,LNT,52.77,53.27,996680,52.03,53.38,51.57,54.12
2023-06-21,ALL,108.20,107.73,3859890,105.54,108.59,0.00,0.00
2023-06-21,GOOGL,122.40,120.55,30087668,120.10,122.66,120.30,120.30
2023-06-21,GOOG,123.24,121.26,20987920,120.86,123.40,121.01,121.09
2023-06-21,MO,43.47,43.95,6798135,43.39,44.06,0.00,0.00
2023-06-21,AMZN,125.64,124.83,50371243,123.85,126.73,124.52,124.60
2023-06-21,AMCR,10.19,10.15,6827499,10.10,10.19,0.00,0.00
2023-06-21,AMD,118.49,112.11,82475880,111.67,119.18,112.34,112.35
2023-06-21,AEE,82.44,83.20,1170289,81.34,83.41,0.00,0.00
2023-06-21,AAL,16.25,16.30,18334650,16.00,16.35,16.27,16.32
2023-06-21,AEP,84.00,85.45,3540950,82.92,85.50,85.06,85.94
2023-06-21,AXP,169.10,167.92,2746265,166.95,169.10,0.00,0.00
2023-06-21,AIG,56.14,56.46,3922042,55.55,56.61,0.00,0.00
2023-06-21,AMT,188.87,189.34,2116488,185.99,190.07,0.00,0.00
2023-06-21,AWK,147.80,148.64,734514,145.70,148.67,0.00,0.00
2023-06-21,AMP,321.56,321.30,576741,320.84,326.86,0.00,0.00
2023-06-21,ABC,185.47,185.83,1728370,185.00,186.79,0.00,0.00
2023-06-21,AME,154.87,156.57,741071,153.91,156.97,0.00,0.00
2023-06-21,AMGN,228.18,227.04,2132590,225.59,229.87,226.79,232.00
2023-06-21,APH,80.68,81.37,2017035,80.57,81.51,0.00,0.00
2023-06-21,ADI,186.02,185.44,2821396,185.34,188.26,186.18,186.44
2023-06-21,ANSS,330.22,325.05,291992,324.77,330.91,320.00,330.38
2023-06-21,AON,328.14,329.85,622369,326.91,331.01,132.07,334.26
2023-06-21,APA,33.63,34.21,3847667,33.55,34.70,34.16,34.20
2023-06-21,AAPL,184.90,183.96,49421212,182.59,185.41,183.63,183.80
2023-06-21,AMAT,138.53,136.67,4270903,135.87,139.16,136.06,136.67
2023-06-21,APTV,99.90,99.77,1336068,98.80,100.49,0.00,0.00
2023-06-21,ACGL,71.06,71.77,2568399,70.72,71.98,71.72,72.64
2023-06-21,ANET,153.59,151.51,3307199,149.87,154.27,0.00,0.00
2023-06-21,AJG,211.22,212.97,1459026,209.49,213.00,0.00,0.00
2023-06-21,AIZ,128.78,131.34,336429,128.33,131.90,0.00,0.00
2023-06-21,T,15.70,15.61,39092352,15.49,15.72,0.00,0.00
2023-06-21,ATO,115.95,117.58,552023,114.78,118.07,0.00,0.00
2023-06-21,ADSK,210.00,207.98,1579488,207.70,212.12,205.00,208.05
2023-06-21,AZO,2458.70,2446.28,172217,2443.85,2482.97,0.00,0.00
2023-06-21,AVB,188.98,189.38,700646,187.16,189.59,0.00,0.00
2023-06-21,AVY,167.53,169.79,450785,166.52,170.22,0.00,0.00
2023-06-21,AXON,205.65,197.54,563774,197.25,205.65,197.93,198.00
2023-06-21,BKR,29.57,30.49,7799164,29.51,30.83,30.00,30.67
2023-06-21,BALL,56.06,55.49,2213461,55.24,56.40,0.00,0.00
2023-06-21,BAC,28.78,28.57,39359836,28.54,29.00,0.00,0.00
2023-06-21,BBWI,38.98,38.56,4720154,38.24,39.40,0.00,0.00
2023-06-21,BAX,44.82,44.84,3291178,43.99,44.89,0.00,0.00
2023-06-21,BDX,256.28,257.31,715441,254.53,257.93,0.00,0.00
2023-06-21,WRB,58.24,58.89,1039311,58.00,58.99,0.00,0.00
2023-06-21,BRK-B,337.30,338.61,4423784,336.37,341.35,0.00,0.00
2023-06-21,BBY,78.99,79.02,1610441,78.72,79.87,0.00,0.00
2023-06-21,BIO,368.79,366.47,165673,365.40,370.00,0.00,0.00
2023-06-21,BIIB,294.04,294.36,787748,289.83,294.84,294.00,294.38
