Date,Ticker,Open,Close,Volume,Low,High
5/10/2023,^SP500-60,234.62,234.74,54705400,232.44,235.7
5/9/2023,^SP500-60,231.89,232.43,55986000,230.04,233.34
5/8/2023,^SP500-60,233.98,233.42,48341000,232.62,235.33
5/5/2023,^SP500-60,232.79,234.95,54634800,232.48,235.38
5/4/2023,^SP500-60,229.44,231.39,67868100,228.44,232.7
5/3/2023,^SP500-60,231.58,229.18,71767000,228.96,233.3
5/2/2023,^SP500-60,233.99,230.5,65048600,229.25,234.54
5/1/2023,^SP500-60,236.16,234.57,58757600,234.27,237.18
4/28/2023,^SP500-60,234.09,236.79,67461500,233.63,237.44
4/27/2023,^SP500-60,229.49,234.06,63872800,229.49,234.56
4/26/2023,^SP500-60,230.35,228.9,58014300,228.37,232.54
4/25/2023,^SP500-60,232.05,230.8,55459700,230.73,232.7
4/24/2023,^SP500-60,234.09,232.94,49120100,231.21,234.55
4/21/2023,^SP500-60,233.79,233.61,51498900,231.63,234.52
4/20/2023,^SP500-60,235.12,233.17,54619500,232.27,235.12
4/19/2023,^SP500-60,233.46,236.04,46277800,232.92,236.77
4/18/2023,^SP500-60,234.75,234.74,53394800,233.43,235.29
4/17/2023,^SP500-60,230.41,235.08,60414000,230.19,235.08
4/14/2023,^SP500-60,234.52,229.95,54358300,228.3,235.22
4/13/2023,^SP500-60,234.82,233.99,56666500,231.8,235.09
4/12/2023,^SP500-60,237.68,235.04,56007900,234.72,238.3
4/11/2023,^SP500-60,234.81,235.72,62513500,234.18,237.67
4/10/2023,^SP500-60,232.09,234.66,53914800,231.03,234.67
4/6/2023,^SP500-60,232.66,233.47,49867300,230.56,233.47
4/5/2023,^SP500-60,232.82,231.85,63352300,231.72,234.3
4/4/2023,^SP500-60,233.17,233.03,69895500,231.53,233.97
4/3/2023,^SP500-60,234.26,232.83,86224000,231.49,236.14
3/31/2023,^SP500-60,231.16,235.11,92020300,230.88,235.19
3/30/2023,^SP500-60,229.83,230.12,56138700,229.17,230.71
3/29/2023,^SP500-60,224.9,227.41,58129100,224.9,227.56
3/28/2023,^SP500-60,221.25,222.21,48907700,220.62,223.24
3/27/2023,^SP500-60,225.04,222.73,63654300,222.55,225.57
3/24/2023,^SP500-60,216.86,223.61,71922000,216.42,223.63
3/23/2023,^SP500-60,219.72,217.84,70934800,217.26,222.84
3/22/2023,^SP500-60,225.16,219.03,75105700,218.98,225.72
3/21/2023,^SP500-60,229.96,227.21,78708000,224.87,230.36
3/20/2023,^SP500-60,226.66,228.78,73137300,225.74,229.56
3/17/2023,^SP500-60,231.02,226.38,145426600,226.29,231.02
3/16/2023,^SP500-60,229.7,231.63,90991700,227.63,232.69
3/15/2023,^SP500-60,229.41,231.77,87017100,228.49,232.6
3/14/2023,^SP500-60,233.75,231.76,89733700,229.06,233.95
3/13/2023,^SP500-60,225.13,229.83,89943200,224.78,233.19
3/10/2023,^SP500-60,233.52,226.2,90105600,225.49,233.82
3/9/2023,^SP500-60,239.29,233.81,64641400,233.32,239.95
3/8/2023,^SP500-60,236.22,239.3,53817500,236.12,240.8
3/7/2023,^SP500-60,242.21,236.18,60637100,235.97,242.21
3/6/2023,^SP500-60,243.99,242.25,51079900,241.79,244.35
3/3/2023,^SP500-60,240.76,243.23,62324200,240.6,243.69
3/2/2023,^SP500-60,234.84,239.08,71653900,234.19,239.49
3/1/2023,^SP500-60,238.1,236.2,73553800,234.73,238.65
2/28/2023,^SP500-60,239.88,239.77,99957700,239.31,242.79
2/27/2023,^SP500-60,242.13,239.86,60445600,238.72,243.43
2/24/2023,^SP500-60,241.51,239.51,61382500,238.32,241.87
2/23/2023,^SP500-60,243.34,243.94,55319600,241.71,244.45
2/22/2023,^SP500-60,244.35,241.57,62164400,240.6,244.69
2/21/2023,^SP500-60,246.89,244.05,59681700,242.83,247.17
2/17/2023,^SP500-60,249.37,248.92,70439000,246.48,249.53
2/16/2023,^SP500-60,248.8,250.05,69652500,246.67,252.16
2/15/2023,^SP500-60,249.79,252.4,58228100,249.57,252.41
2/14/2023,^SP500-60,253.24,251.75,62952200,250.34,255.13
2/13/2023,^SP500-60,253.07,254.39,53812500,252.85,254.86
2/10/2023,^SP500-60,250.34,252.33,56605600,249.14,252.85
2/9/2023,^SP500-60,255.46,251.66,63948100,251.01,256.67
2/8/2023,^SP500-60,253.93,254.23,57808900,252.97,255.1
2/7/2023,^SP500-60,254.01,254.98,69436800,251.63,256.16
2/6/2023,^SP500-60,254.12,255.77,59336600,252.83,256.12
6/29/2023,^GSPE,612.9,619.71,133302000,611.77,619.75
6/28/2023,^GSPE,606.74,612.9,147222300,600.81,613.71
6/27/2023,^GSPE,605.37,606.74,149394800,601.51,609.22
6/26/2023,^GSPE,595.17,605.37,134760600,594.98,608.79
6/23/2023,^GSPE,599.93,595.17,206430600,590.49,599.93
6/22/2023,^GSPE,607.85,599.93,129661200,597.63,607.85
6/21/2023,^GSPE,602.31,607.85,134664400,599.51,612.57
6/20/2023,^GSPE,616.43,602.31,156595400,598.19,616.43
6/16/2023,^GSPE,617.1,616.43,295556200,614.92,621.69
6/15/2023,^GSPE,610.77,617.1,145262500,610.77,622.22
6/14/2023,^GSPE,617.67,610.77,147841100,606.51,625.94
6/13/2023,^GSPE,614.8,617.67,154444300,614.8,629.37
6/12/2023,^GSPE,620.82,614.8,140710200,610.64,620.82
6/9/2023,^GSPE,624.43,620.82,121890200,619.19,627.02
6/8/2023,^GSPE,627.22,624.43,142713800,614.25,629.81
6/7/2023,^GSPE,611.05,627.22,158296100,611.05,628.08
6/6/2023,^GSPE,606.86,611.05,129888300,598.41,611.59
6/5/2023,^GSPE,610.41,606.86,128791600,605.52,619.81
6/2/2023,^GSPE,592.86,610.41,176499300,592.86,613.24
6/1/2023,^GSPE,585.66,592.86,159350400,583.1,599.49
5/31/2023,^GSPE,596.86,585.66,279647300,584.03,596.86
5/30/2023,^GSPE,602.51,596.86,153156800,590.07,602.51
5/26/2023,^GSPE,604.77,602.51,138167500,599.85,610.46
5/25/2023,^GSPE,616.43,604.77,162236500,599.83,616.43
5/24/2023,^GSPE,613.23,616.43,137879400,611.35,621.22
5/23/2023,^GSPE,606.94,613.23,139637800,606.94,620.61
5/22/2023,^GSPE,609.3,606.94,136684400,606.52,613.02
5/19/2023,^GSPE,604.88,609.3,147607200,604.88,614.14
5/18/2023,^GSPE,601.93,604.88,149947700,593.73,605.56
5/17/2023,^GSPE,589.71,601.93,151136400,589.71,604.92
5/16/2023,^GSPE,605.06,589.71,163101500,589.3,605.06
5/15/2023,^GSPE,603.84,605.06,169167000,599.88,608.47
5/12/2023,^GSPE,603.17,603.84,124351400,599.3,609.84
5/11/2023,^GSPE,610.73,603.13,148738600,598.63,610.73
5/10/2023,^GSPE,617.83,610.73,154717200,605.97,621.09
5/9/2023,^GSPE,617.61,617.83,132870500,612.57,623.66
5/8/2023,^GSPE,617.15,617.61,127825300,617.15,628.51
5/5/2023,^GSPE,600.65,617.15,157786200,600.65,621.73
5/4/2023,^GSPE,607.37,600.65,180646300,599.19,613.4
5/3/2023,^GSPE,619.28,607.37,166407900,607.12,619.28
5/2/2023,^GSPE,646.97,619.28,190040200,613.44,646.97
5/1/2023,^GSPE,655.2,646.97,119438300,643.83,655.2
4/28/2023,^GSPE,645.68,655.2,155028200,641.38,659.15
4/27/2023,^GSPE,642.83,645.68,149322600,636.98,647.38
4/26/2023,^GSPE,651.16,642.83,134091300,639.21,652.97
4/25/2023,^GSPE,663.35,651.16,130153700,647.36,663.35
4/24/2023,^GSPE,653.3,663.35,125676800,652.15,666.59
4/21/2023,^GSPE,657.19,653.3,131080600,650.66,659.45
4/20/2023,^GSPE,663.08,657.19,136198200,648.77,663.08
4/19/2023,^GSPE,664.75,663.08,127424400,656.18,664.75
4/18/2023,^GSPE,661.8,664.75,134786800,657.29,666.58
4/17/2023,^GSPE,670.32,661.8,125313600,659.8,670.34
4/14/2023,^GSPE,669.04,670.32,107683200,666.3,673.85
4/13/2023,^GSPE,664.99,669.04,122461200,662.12,670.63
4/12/2023,^GSPE,664.24,664.99,127797800,663.12,670.57
4/11/2023,^GSPE,658.37,664.24,120095900,657.94,668.29
4/10/2023,^GSPE,654.14,658.37,124413300,654.14,665.68
4/6/2023,^GSPE,663.91,654.14,119695400,652.68,663.91
4/5/2023,^GSPE,654.61,663.91,151151400,650.76,663.99
4/4/2023,^GSPE,666.07,654.61,174185000,648.74,667.5
4/3/2023,^GSPE,634.9,666.07,261783700,634.9,669.67
3/31/2023,^GSPE,630.9,634.9,143534900,630.36,636.16
3/30/2023,^GSPE,628.71,630.9,120290700,627.65,634.17
3/29/2023,^GSPE,619.44,628.71,147523200,619.44,629.32
3/28/2023,^GSPE,610.6,619.44,136099400,607.2,622.41
3/27/2023,^GSPE,598.03,610.6,154714600,598.03,614.15
3/24/2023,^GSPE,596.32,598.03,174281600,582.54,600.26
3/23/2023,^GSPE,604.56,596.32,156882800,590.57,613.07
3/22/2023,^GSPE,617.6,604.56,153120600,604.34,620.84
3/21/2023,^GSPE,596.98,617.6,199715100,596.98,619.5
3/20/2023,^GSPE,584.64,596.98,184689400,584.53,599.76
3/17/2023,^GSPE,593.72,584.64,394949700,579.94,595.4
3/16/2023,^GSPE,588.2,593.72,250687000,572.55,595.35
3/15/2023,^GSPE,621.92,588.2,300947900,579.8,621.92
3/14/2023,^GSPE,616.47,621.92,179871900,611.07,635.88
3/13/2023,^GSPE,628.78,616.47,216188400,602.92,628.78
3/10/2023,^GSPE,637.81,628.78,163570900,625.63,646.39
3/9/2023,^GSPE,646.63,637.81,149613600,637.43,659.12
3/8/2023,^GSPE,653.32,646.63,142272300,640.42,658.31
3/7/2023,^GSPE,664.95,653.32,131747800,651.44,664.95
3/6/2023,^GSPE,664.3,664.95,137163400,657.61,665.72
3/3/2023,^GSPE,655.85,664.3,139057700,646.79,666.89
3/2/2023,^GSPE,650.37,655.85,126741500,646.82,658.17
3/1/2023,^GSPE,638.01,650.37,144209200,636.31,653.82
2/28/2023,^GSPE,647.35,638.01,198633100,637.51,652.72
2/27/2023,^GSPE,645.32,647.35,144380600,641.64,649.74
2/24/2023,^GSPE,645.39,645.32,166210800,633.5,646.29
2/23/2023,^GSPE,637.29,645.39,148950900,637.29,649.82
2/22/2023,^GSPE,642.23,637.29,159173600,631.78,645.42
2/21/2023,^GSPE,644.2,642.23,157132800,640.46,648.63
2/17/2023,^GSPE,668.58,644.2,230404700,641.76,668.58
2/16/2023,^GSPE,675.54,668.58,153335000,667.96,677.37
2/15/2023,^GSPE,687.78,675.54,202758200,666.89,687.78
2/14/2023,^GSPE,687.91,687.78,126588800,680.63,692.8
2/13/2023,^GSPE,692.1,687.91,129924100,679.37,692.1
2/10/2023,^GSPE,665.97,692.1,175863900,665.97,693.42
2/9/2023,^GSPE,670.76,665.97,141191600,665.44,673.9
2/8/2023,^GSPE,676.54,670.76,143635900,667.31,680.19
2/7/2023,^GSPE,656.34,676.54,149269200,656.34,677.92
2/6/2023,^GSPE,658.95,656.34,148021300,648.1,664.19
6/27/2023,^SP500-15,507.68,514.15,65818100,506.92,514.79
6/26/2023,^SP500-15,502.96,507.06,61226200,502.69,507.88
6/23/2023,^SP500-15,501.3,502.04,96283100,498.38,502.9
6/22/2023,^SP500-15,505.21,505.99,61795600,501.39,506.47
6/21/2023,^SP500-15,503.83,507.46,71092800,501.95,509.42
6/20/2023,^SP500-15,508.78,505.67,81211500,502.97,508.78
6/16/2023,^SP500-15,511.85,512.1,170295600,509.08,512.82
6/15/2023,^SP500-15,507.01,511.54,69777000,506.19,513.43
6/14/2023,^SP500-15,512.33,507.22,68428300,504.5,513.22
6/13/2023,^SP500-15,499.81,509.43,81168400,499.81,509.64
6/12/2023,^SP500-15,495.91,497.82,68406900,492.99,498.48
6/9/2023,^SP500-15,498.86,495.64,67003000,493.87,498.86
6/8/2023,^SP500-15,501.76,499.75,70431900,496.46,503.01
6/7/2023,^SP500-15,495.42,501.5,85004100,495.29,501.99
6/6/2023,^SP500-15,490.98,495.67,75058500,490.96,496.95
6/5/2023,^SP500-15,493.28,492.46,81064800,490.87,498.16
6/2/2023,^SP500-15,485.51,492.95,101472300,485.51,494.03
6/1/2023,^SP500-15,472.63,476.86,89171300,471.07,478.41
5/31/2023,^SP500-15,473.78,471.02,142969700,469.18,474.9
5/30/2023,^SP500-15,479.17,476.37,80338000,472.87,479.32
5/26/2023,^SP500-15,479.3,479.21,70829100,477.26,482.37
5/25/2023,^SP500-15,478.85,477.22,78100300,474.69,479.46
5/24/2023,^SP500-15,483.45,479.04,75350500,478.16,483.45
5/23/2023,^SP500-15,488.8,484.49,73824600,483.63,489.82
5/22/2023,^SP500-15,495.39,492.05,58332500,491.48,497.15
5/19/2023,^SP500-15,495.16,494.76,61822100,492.24,497.27
5/18/2023,^SP500-15,489.52,493.48,65800200,486.21,493.99
5/17/2023,^SP500-15,489.43,490.79,75835100,487.66,492.62
5/16/2023,^SP500-15,493.31,487.54,69847800,487.42,493.33
5/15/2023,^SP500-15,493.37,495.69,70183800,491.04,496.01
5/12/2023,^SP500-15,492.13,491.53,62520900,487.42,493.84
5/11/2023,^SP500-15,491.74,490.69,83076500,488.49,492.37
5/10/2023,^SP500-15,499.17,495.59,74898400,490.22,501.15
5/9/2023,^SP500-15,497.77,495.34,68740200,493.35,497.96
5/8/2023,^SP500-15,503.57,500.01,60686200,499.19,505.07
5/5/2023,^SP500-15,497.98,501.5,75641700,497.88,503.23
5/4/2023,^SP500-15,496.97,493.32,107438600,492.18,500.49
5/3/2023,^SP500-15,503.49,496.5,93683000,496.3,504.92
5/2/2023,^SP500-15,503.81,502.06,87158500,494.22,504.13
5/1/2023,^SP500-15,508.4,506.87,62032800,506,510.2
4/28/2023,^SP500-15,500.77,507.06,81966900,500.09,507.99
4/27/2023,^SP500-15,496.12,501.4,73417200,493.21,501.45
4/26/2023,^SP500-15,499.4,494.68,72873200,492.97,500.1
4/25/2023,^SP500-15,506.97,500.58,84909500,500.27,507.34
4/24/2023,^SP500-15,509.15,511.57,69431700,508.49,511.65
4/21/2023,^SP500-15,510.22,508.05,86462800,505.42,511.28
4/20/2023,^SP500-15,510.61,512.69,67444300,509.49,514.23
4/19/2023,^SP500-15,512.39,513.07,62151800,510.11,513.66
4/18/2023,^SP500-15,514.43,514.68,63625300,512.26,516.27
4/17/2023,^SP500-15,510.16,512.64,60731900,508.43,512.64
4/14/2023,^SP500-15,512.54,509.65,63186200,507.06,515.54
4/13/2023,^SP500-15,508.9,513.11,75991100,507.41,514.9
4/12/2023,^SP500-15,510.92,508,64733600,507.34,512.46
4/11/2023,^SP500-15,505.96,507.65,77050100,505.82,510.47
4/10/2023,^SP500-15,499.75,503.98,62641300,499.01,504.72
4/6/2023,^SP500-15,500.21,501.51,74214100,497.72,501.88
4/5/2023,^SP500-15,499.92,502.61,84292500,498.15,503.21
4/4/2023,^SP500-15,509.73,503.73,87904000,501.84,510.09
4/3/2023,^SP500-15,509.04,511.23,77996900,507.45,512.37
3/31/2023,^SP500-15,501,507.92,67893700,500.99,508.18
3/30/2023,^SP500-15,501.15,500.05,58413100,498.24,501.84
3/29/2023,^SP500-15,495.23,496.86,65629700,494.66,497.14
3/28/2023,^SP500-15,488.3,490.07,48003800,487.23,490.82
3/27/2023,^SP500-15,487.46,487.64,68714500,484.28,491.08
3/24/2023,^SP500-15,477.14,484.05,78835500,473.18,485.18
3/23/2023,^SP500-15,482.79,480.17,78152800,476.56,489.87
3/22/2023,^SP500-15,489.12,480.84,73729900,480.79,492.33
3/21/2023,^SP500-15,489.11,489.45,69350400,486.38,491.07
3/20/2023,^SP500-15,478.28,483.52,84815900,478.28,483.94
3/17/2023,^SP500-15,480.19,474,190817600,473.18,480.19
3/16/2023,^SP500-15,471.92,481.41,102603300,470.18,482.07
3/15/2023,^SP500-15,480.62,475.82,121599100,469.45,481.17
3/14/2023,^SP500-15,493.35,491.94,99650000,486.71,497.73
3/13/2023,^SP500-15,486.15,485.89,105005100,482.48,492.02
3/10/2023,^SP500-15,502.45,491.26,87450500,488.66,502.45
3/9/2023,^SP500-15,515.16,502.05,68953100,500.49,517.19
3/8/2023,^SP500-15,512.67,515.12,67045300,511.24,516.39
3/7/2023,^SP500-15,521.53,512.73,79365000,511.15,521.53
3/6/2023,^SP500-15,528.98,523.14,71445200,522.36,529.84
3/3/2023,^SP500-15,526.76,531.9,65187400,523.86,532.11
3/2/2023,^SP500-15,516.28,524.56,70127600,514.94,525.74
3/1/2023,^SP500-15,516.72,518.32,72662400,516.27,523.61
2/28/2023,^SP500-15,511.98,514.81,93945500,511.3,517.92
2/27/2023,^SP500-15,514.33,512.51,71149300,512.11,517.35
2/24/2023,^SP500-15,499.23,511.33,92311300,496.84,511.89
2/23/2023,^SP500-15,508.74,508.01,79827500,500.5,511.26
2/22/2023,^SP500-15,505.09,507.08,76489700,503.32,509.59
2/21/2023,^SP500-15,510.44,503.68,85658000,502.85,511.03
2/17/2023,^SP500-15,514.36,512,93592200,509.26,514.36
2/16/2023,^SP500-15,517.93,516.98,72555000,514.32,522.84
2/15/2023,^SP500-15,516.66,522.99,69261400,515.72,523
2/14/2023,^SP500-15,517.33,520.68,71361300,514.81,522.05
2/13/2023,^SP500-15,517.23,519.56,65113400,514.64,520.53
2/10/2023,^SP500-15,513.58,516.93,68215500,510.82,517.55
2/9/2023,^SP500-15,526.48,515.1,84365300,512.71,528.78
2/8/2023,^SP500-15,524.93,522.45,71848300,522.16,529.02
2/7/2023,^SP500-15,518.45,526.71,84960400,518.35,527.98
2/6/2023,^SP500-15,522.17,519.96,81091500,517.05,523.09
6/27/2023,^SP500-40,544.08,547.93,260097700,544.08,549.37
6/26/2023,^SP500-40,545.15,544.08,278054500,542.56,548.16
6/23/2023,^SP500-40,547.44,545.15,399802500,541.5,547.44
6/22/2023,^SP500-40,551.54,547.44,284010300,545.73,551.54
6/21/2023,^SP500-40,552.58,551.54,281777400,549.54,554.41
6/20/2023,^SP500-40,556.06,552.58,318510100,549.13,556.06
6/16/2023,^SP500-40,557.64,556.4,558967000,556.05,560.69
6/15/2023,^SP500-40,550.7,557.62,329543300,548.27,558.94
6/14/2023,^SP500-40,552.71,550.7,365345000,548.9,556.78
6/13/2023,^SP500-40,549.34,552.72,359124100,548.54,554.99
6/12/2023,^SP500-40,549.85,549.34,378607300,545.4,551.59
6/9/2023,^SP500-40,549.44,549.85,260010900,548.35,551.95
6/8/2023,^SP500-40,550.06,549.44,286962900,545.32,550.26
6/7/2023,^SP500-40,548.25,550.06,344539000,545.18,551.22
6/6/2023,^SP500-40,541.05,548.25,342146500,540.64,548.82
6/5/2023,^SP500-40,544.11,541.05,271908900,538.86,544.56
6/2/2023,^SP500-40,532.48,544.11,371644300,532.48,545.93
6/1/2023,^SP500-40,526.72,532.48,342847800,526.28,533.49
5/31/2023,^SP500-40,532.81,526.72,587751100,522.62,532.81
5/30/2023,^SP500-40,532.82,532.81,308155000,529.35,534.95
5/26/2023,^SP500-40,528.91,532.82,296106700,528.91,534.29
5/25/2023,^SP500-40,528.74,528.91,335637800,525.63,530.36
5/24/2023,^SP500-40,535.76,528.74,302062800,527.8,535.76
5/23/2023,^SP500-40,542.38,535.76,356465800,535.68,542.66
5/22/2023,^SP500-40,541.16,542.38,298802800,539.03,544.09
5/19/2023,^SP500-40,543.6,541.16,362659100,538.97,546.53
5/18/2023,^SP500-40,539.82,543.6,360306900,536.73,544.12
5/17/2023,^SP500-40,528.76,539.82,407851800,528.76,541.04
5/16/2023,^SP500-40,533.93,528.76,298213900,528.69,534.34
5/15/2023,^SP500-40,529.6,533.93,317596500,529.6,534.89
5/12/2023,^SP500-40,531.8,529.6,341104700,526.26,534.49
5/11/2023,^SP500-40,532.87,531.79,337404600,527.39,532.87
5/10/2023,^SP500-40,535.98,532.87,355613000,528.27,540.23
5/9/2023,^SP500-40,537.96,535.97,332225100,533,537.96
5/8/2023,^SP500-40,536.84,537.96,325524100,536.84,541.88
5/5/2023,^SP500-40,524.05,536.83,433929100,524.05,537.91
5/4/2023,^SP500-40,530.92,524.05,673953100,519.57,530.92
5/3/2023,^SP500-40,537.3,530.92,633253700,530.71,540.53
5/2/2023,^SP500-40,549.94,537.3,512655400,532.43,549.94
5/1/2023,^SP500-40,551.42,549.94,375666900,549.34,555.67
4/28/2023,^SP500-40,544.95,551.42,526381300,541.22,551.7
4/27/2023,^SP500-40,536.37,544.95,406537800,536.37,546
4/26/2023,^SP500-40,541.55,536.37,549689800,534.26,543.14
4/25/2023,^SP500-40,551.26,541.55,568755400,541.41,551.26
4/24/2023,^SP500-40,552.37,551.26,369345800,549.76,553.73
4/21/2023,^SP500-40,554.56,552.37,409825200,549.42,554.56
4/20/2023,^SP500-40,556.33,554.56,398966100,552.64,556.33
4/19/2023,^SP500-40,554.91,556.33,473440500,553.13,557.58
4/18/2023,^SP500-40,553.18,554.91,492623500,550.19,555.85
4/17/2023,^SP500-40,547.01,553.18,528021000,544.03,553.25
4/14/2023,^SP500-40,541.3,547.01,494586700,541.3,551.16
4/13/2023,^SP500-40,536.69,541.3,353684600,533.6,541.71
4/12/2023,^SP500-40,537.78,536.69,325149800,535.42,543.29
4/11/2023,^SP500-40,533.25,537.78,332275600,533.25,539.99
4/10/2023,^SP500-40,531.81,533.25,323762200,529.03,533.32
4/6/2023,^SP500-40,530.18,531.81,335175500,528.49,532.84
4/5/2023,^SP500-40,530.93,530.18,385367900,526.84,531.32
4/4/2023,^SP500-40,536.36,530.93,405754400,527.61,538
4/3/2023,^SP500-40,535.28,536.36,388520600,533.13,538.28
3/31/2023,^SP500-40,529.19,535.28,436516000,529.19,535.37
3/30/2023,^SP500-40,530.74,529.19,414468500,526.37,534.54
3/29/2023,^SP500-40,522.9,530.74,423153400,522.9,530.81
3/28/2023,^SP500-40,523.2,522.9,384527700,519.91,524.83
3/27/2023,^SP500-40,515.97,523.2,611617200,515.97,525.88
3/24/2023,^SP500-40,516.28,515.97,586878500,506.1,516.34
3/23/2023,^SP500-40,519.7,516.28,663366000,512.87,526.07
3/22/2023,^SP500-40,532.33,519.7,609518100,519.64,533.55
3/21/2023,^SP500-40,519.15,532.33,787309200,519.15,533.37
3/20/2023,^SP500-40,513.28,519.15,793182900,513.28,523.26
3/17/2023,^SP500-40,530.45,513.02,1143444500,512.07,530.45
3/16/2023,^SP500-40,519.97,530.45,942679500,512.23,535.66
3/15/2023,^SP500-40,535.56,520.33,923954000,513.23,535.56
3/14/2023,^SP500-40,525.63,535.56,1007535800,525.63,544.73
3/13/2023,^SP500-40,543.11,525.63,1335046300,520.47,543.11
3/10/2023,^SP500-40,556.04,546.28,843093700,540.13,559.23
3/9/2023,^SP500-40,579.84,556.04,528012300,553.47,579.84
3/8/2023,^SP500-40,582.2,579.84,247331600,577.04,584.42
3/7/2023,^SP500-40,597.36,582.2,303566800,580.76,597.36
3/6/2023,^SP500-40,597.05,597.36,231527400,595.86,601.17
3/3/2023,^SP500-40,587.65,597.05,228718900,587.65,597.15
3/2/2023,^SP500-40,590.77,587.65,266822000,581.08,590.77
3/1/2023,^SP500-40,593.02,590.77,222908600,588.78,593.58
2/28/2023,^SP500-40,592.03,593.02,280400700,591.48,596.02
2/27/2023,^SP500-40,592.38,592.03,206112300,590.92,598.55
2/24/2023,^SP500-40,591.76,592.38,209797700,585.76,593.95
2/23/2023,^SP500-40,590.93,591.76,202981300,586.32,596.17
2/22/2023,^SP500-40,592.12,590.93,224320800,588.18,594.03
2/21/2023,^SP500-40,604.28,592.12,237946800,589.28,604.28
2/17/2023,^SP500-40,604,604.28,213667900,599.51,605.06
2/16/2023,^SP500-40,610.53,604,175654400,603.36,610.53
2/15/2023,^SP500-40,609.58,610.53,167779100,604.64,610.63
2/14/2023,^SP500-40,612.87,609.58,213260600,606.15,615.79
2/13/2023,^SP500-40,606.18,612.87,191475600,605.46,612.91
2/10/2023,^SP500-40,603.75,606.18,208515700,599.28,606.63
2/9/2023,^SP500-40,611.26,603.75,227860700,602.94,615.2
2/8/2023,^SP500-40,614.71,611.26,224023300,609.93,616.32
2/7/2023,^SP500-40,607.63,614.71,244124800,604.22,616.58
2/6/2023,^SP500-40,608.5,607.64,213003500,603.28,608.5
6/27/2023,^SP500-55,334.4,333.89,94428700,332.9,335.05
6/26/2023,^SP500-55,331.26,333.75,89188200,329.84,334.83
6/23/2023,^SP500-55,336.23,330.51,136869500,330.18,337.54
6/22/2023,^SP500-55,339.79,335.59,89599500,334.62,339.79
6/21/2023,^SP500-55,333.82,338.15,91937600,330.59,338.41
6/20/2023,^SP500-55,338.93,335.33,101173300,335.03,338.93
6/16/2023,^SP500-55,338.46,339.29,196321200,338.22,342.06
6/15/2023,^SP500-55,335.39,337.51,100824800,334.53,338.3
6/14/2023,^SP500-55,335.47,333.98,95421500,333.36,337.92
6/13/2023,^SP500-55,332.16,334.21,89433500,331.85,335.37
6/12/2023,^SP500-55,335.96,334.42,82951000,333.05,336.02
6/9/2023,^SP500-55,337.29,334.98,84910300,334.81,337.3
6/8/2023,^SP500-55,335.2,336.93,118042100,332.95,337.4
6/7/2023,^SP500-55,330.67,335.56,115710400,328.26,336.31
6/6/2023,^SP500-55,331.4,329.95,104625400,329.19,332.37
6/5/2023,^SP500-55,329.49,330.17,84905200,328.72,333.74
6/2/2023,^SP500-55,323.73,328.7,117529000,322.99,329.91
6/1/2023,^SP500-55,328.3,325.4,129597900,323.27,328.43
5/31/2023,^SP500-55,325.31,327.97,182053700,323,329.35
5/30/2023,^SP500-55,326.58,324.86,113200600,324.47,328.37
5/26/2023,^SP500-55,325.94,326.13,98036000,322.96,326.39
5/25/2023,^SP500-55,330.08,326.45,104560600,324.25,330.08
5/24/2023,^SP500-55,332.83,331.01,90544600,330.48,333.67
5/23/2023,^SP500-55,333.14,333.1,108409700,332.39,336.43
5/22/2023,^SP500-55,335.33,334.24,87213900,333.18,336.73
5/19/2023,^SP500-55,336.16,334.15,108595000,334.04,338.11
5/18/2023,^SP500-55,333.51,334.71,105894700,331.89,335.04
5/17/2023,^SP500-55,337.74,335.92,95942500,334.5,338.15
5/16/2023,^SP500-55,345.04,337.12,103129800,336.98,345.15
5/15/2023,^SP500-55,350.72,345.04,99337800,343.57,351.13
5/12/2023,^SP500-55,349.74,349.38,97924200,347.31,351.54
5/11/2023,^SP500-55,350.74,347.84,92085100,346.28,351.55
5/10/2023,^SP500-55,350.77,351.86,92467500,348.32,352.69
5/9/2023,^SP500-55,348.39,348.57,101777500,346.19,349.53
5/8/2023,^SP500-55,349.82,349.28,87238300,348.12,352.4
5/5/2023,^SP500-55,347.23,350.42,90590900,347.03,351.2
5/4/2023,^SP500-55,346.1,348.11,109672100,342.96,349.45
5/3/2023,^SP500-55,348.57,345.58,88594600,345.21,350.18
5/2/2023,^SP500-55,351.25,346.67,113180100,344.69,351.25
5/1/2023,^SP500-55,349.59,350.98,103194200,349.42,354.27
4/28/2023,^SP500-55,350.17,350.26,91035800,348.17,352.35
4/27/2023,^SP500-55,347.82,350.94,79882900,347.55,351.19
4/26/2023,^SP500-55,352.29,346.78,89471100,346.45,353.52
4/25/2023,^SP500-55,354.61,355.2,70960600,354.18,357.07
4/24/2023,^SP500-55,353.76,355.54,73287200,351.6,356.12
4/21/2023,^SP500-55,355.06,353.78,69818400,351.73,356.05
4/20/2023,^SP500-55,352.87,352.72,67561500,350.75,353.92
4/19/2023,^SP500-55,350.99,352.91,62918900,350.59,353.81
4/18/2023,^SP500-55,351.78,350.17,87489400,348.84,352.74
4/17/2023,^SP500-55,350.84,351.97,75900000,348.45,352.48
4/14/2023,^SP500-55,350.9,349.97,78621100,348.42,352.03
4/13/2023,^SP500-55,352.26,353.91,91505900,347.3,354.92
